t,x,y,pupil
26.167,0.4865,0.7466,3.732
26.2,0.4832,0.7365,3.455
26.233,0.4607,0.7499,3.168
26.267,0.4896,0.7367,3.272
26.3,0.4665,0.7494,4.127
26.333,0.4833,0.748,3.292
26.367,0.4788,0.7396,2.911
26.4,0.4817,0.7481,3.636
26.433,0.4745,0.7505,3.398
26.467,0.4809,0.7467,3.57
26.5,0.4634,0.7661,2.903
26.533,0.4929,0.7421,3.288
26.567,0.4744,0.7477,3.314
26.6,0.4914,0.7409,3.622
26.633,0.4775,0.7206,4.45
26.667,0.4692,0.7411,2.845
26.7,0.4788,0.7431,2.832
26.733,0.4766,0.7491,3.605
26.767,0.4934,0.7311,3.624
26.8,0.4893,0.7535,3.566
26.833,0.4979,0.7526,3.973
26.867,0.4788,0.7468,2.752
26.9,0.46,0.7688,3.077
26.933,0.4625,0.7416,3.838
26.967,0.4984,0.7514,4.06
27.0,0.487,0.7359,3.461
27.033,0.4643,0.7703,3.71
27.067,0.4847,0.7467,3.622
27.1,0.4847,0.7467,3.375
27.133,0.4847,0.7467,2.885
27.167,0.4847,0.7467,3.433
27.2,0.4847,0.7467,4.287
27.233,0.4847,0.7467,3.456
27.267,0.4847,0.7467,3.521
27.3,0.4847,0.7467,3.734
27.333,0.4847,0.7467,3.199
27.367,0.4847,0.7467,3.343
27.4,0.4847,0.7467,3.098
27.433,0.4847,0.7467,3.119
27.467,0.4847,0.7467,3.935
27.5,0.4847,0.7467,3.053
27.533,0.4847,0.7467,3.057
27.567,0.4847,0.7467,3.242
27.6,0.4847,0.7467,3.299
27.633,0.4847,0.7467,3.076
27.667,0.4847,0.7467,3.256
27.7,0.4847,0.7467,3.37
27.733,0.4847,0.7467,3.952
27.767,0.4847,0.7467,3.515
27.8,0.4847,0.7467,3.038
27.833,0.4847,0.7467,3.36
27.867,0.4847,0.7467,3.25
27.9,0.4847,0.7467,3.503
27.933,0.4847,0.7467,2.988
27.967,0.4847,0.7467,2.968
28.0,0.4847,0.7467,3.899
28.033,0.4847,0.7467,3.901
28.067,0.4847,0.7467,4.178
28.1,0.4847,0.7467,3.67
28.133,0.4847,0.7467,3.345
28.167,0.4847,0.7467,3.576
28.2,0.4847,0.7467,3.538
28.233,0.4847,0.7467,3.343
28.267,0.4847,0.7467,3.132
28.3,0.4847,0.7467,3.224
28.333,0.4847,0.7467,3.359
28.367,0.4847,0.7467,3.627
28.4,0.4847,0.7467,3.662
28.433,0.4847,0.7467,3.718
28.467,0.4847,0.7467,3.199
28.5,0.4847,0.7467,2.536
28.533,0.4847,0.7467,3.044
28.567,0.4847,0.7467,3.084
28.6,0.4847,0.7467,3.823
28.633,0.4847,0.7467,2.824
28.667,0.4847,0.7467,3.612
28.7,0.4847,0.7467,3.303
28.733,0.4847,0.7467,2.513
28.767,0.4847,0.7467,3.276
28.8,0.4847,0.7467,3.54
28.833,0.4847,0.7467,4.109
28.867,0.4847,0.7467,3.822
28.9,0.4847,0.7467,3.536
28.933,0.4847,0.7467,3.482
28.967,0.4847,0.7467,4.235
29.0,0.4847,0.7467,3.303
29.033,0.4847,0.7467,3.301
29.067,0.4847,0.7467,3.844
29.1,0.4847,0.7467,2.894
29.133,0.4847,0.7467,2.564
29.167,0.4847,0.7467,3.139
29.2,0.4847,0.7467,2.822
29.233,0.4847,0.7467,3.886
29.267,0.4847,0.7467,3.261
29.3,0.4847,0.7467,4.122
29.333,0.4847,0.7467,3.261
29.367,0.4847,0.7467,4.408
29.4,0.4847,0.7467,3.97
29.433,0.4847,0.7467,4.096
29.467,0.4847,0.7467,4.009
29.5,0.4847,0.7467,3.747
29.533,0.4847,0.7467,2.924
29.567,0.4847,0.7467,3.42
29.6,0.4847,0.7467,3.361
29.633,0.4847,0.7467,2.941
29.667,0.4847,0.7467,3.549
29.7,0.4847,0.7467,3.494
29.733,0.4847,0.7467,3.17
29.767,0.4847,0.7467,3.182
29.8,0.4847,0.7467,2.885
29.833,0.4847,0.7467,3.585
29.867,0.4847,0.7467,3.473
29.9,0.4847,0.7467,3.894
29.933,0.4847,0.7467,3.83
29.967,0.4847,0.7467,3.548
30.0,0.4847,0.7467,3.364
30.033,0.4847,0.7467,3.692
30.067,0.4847,0.7467,3.789
30.1,0.4847,0.7467,3.158
30.133,0.4847,0.7467,2.973
30.167,0.4847,0.7467,3.381
30.2,0.4847,0.7467,3.875
30.233,0.4847,0.7467,3.882
30.267,0.4847,0.7467,3.321
30.3,0.4847,0.7467,3.143
30.333,0.4847,0.7467,3.344
30.367,0.4847,0.7467,3.781
30.4,0.4847,0.7467,2.673
30.433,0.4847,0.7467,3.116
30.467,0.4847,0.7467,3.354
30.5,0.4847,0.7467,3.673
30.533,0.4847,0.7467,2.863
30.567,0.4847,0.7467,3.175
30.6,0.4847,0.7467,3.438
30.633,0.4847,0.7467,3.789
30.667,0.4847,0.7467,2.89
30.7,0.4847,0.7467,3.613
30.733,0.4847,0.7467,3.603
30.767,0.4847,0.7467,3.482
30.8,0.4847,0.7467,3.272
30.833,0.4847,0.7467,3.578
30.867,0.4847,0.7467,3.483
30.9,0.4847,0.7467,4.036
30.933,0.4847,0.7467,3.582
30.967,0.4847,0.7467,3.341
31.0,0.4847,0.7467,3.814
31.033,0.4847,0.7467,3.71
31.067,0.4847,0.7467,3.5
31.1,0.4847,0.7467,3.078
31.133,0.4847,0.7467,3.126
31.167,0.4847,0.7467,4.005
31.2,0.4847,0.7467,4.077
31.233,0.4847,0.7467,2.828
31.267,0.4847,0.7467,3.381
31.3,0.4847,0.7467,4.174
31.333,0.4847,0.7467,3.625
31.367,0.4847,0.7467,3.359
31.4,0.4847,0.7467,2.802
31.433,0.4847,0.7467,3.443
31.467,0.4847,0.7467,3.104
31.5,0.4847,0.7467,3.72
31.533,0.4847,0.7467,2.795
31.567,0.4847,0.7467,3.463
31.6,0.4847,0.7467,4.019
31.633,0.4847,0.7467,4.106
31.667,0.4847,0.7467,3.39
31.7,0.4847,0.7467,3.235
31.733,0.4847,0.7467,3.25
31.767,0.4847,0.7467,3.563
31.8,0.4847,0.7467,3.474
31.833,0.4847,0.7467,3.434
31.867,0.4847,0.7467,3.243
31.9,0.4847,0.7467,3.292
31.933,0.4847,0.7467,3.884
31.967,0.4847,0.7467,3.621
32.0,0.4847,0.7467,3.535
32.033,0.4847,0.7467,3.88
32.067,0.4847,0.7467,4.028
32.1,0.4847,0.7467,3.587
32.133,0.4847,0.7467,3.518
32.167,0.4847,0.7467,3.959
32.2,0.4847,0.7467,3.551
32.233,0.4847,0.7467,3.157
32.267,0.4847,0.7467,4.311
32.3,0.4847,0.7467,3.03
32.333,0.4847,0.7467,3.463
32.367,0.4847,0.7467,3.872
32.4,0.4847,0.7467,3.142
32.433,0.4847,0.7467,4.077
32.467,0.4847,0.7467,2.612
32.5,0.4847,0.7467,4.105
32.533,0.4847,0.7467,3.335
32.567,0.4847,0.7467,3.934
32.6,0.4847,0.7467,3.575
32.633,0.4847,0.7467,3.402
32.667,0.4847,0.7467,3.128
32.7,0.4847,0.7467,3.508
32.733,0.4847,0.7467,3.442
32.767,0.4847,0.7467,3.116
32.8,0.4847,0.7467,3.42
32.833,0.4847,0.7467,3.541
32.867,0.4847,0.7467,3.534
32.9,0.4847,0.7467,3.596
32.933,0.4847,0.7467,3.203
32.967,0.4847,0.7467,3.752
33.0,0.4847,0.7467,3.941
33.033,0.4847,0.7467,3.266
33.067,0.4847,0.7467,3.588
33.1,0.4847,0.7467,3.525
33.133,0.4847,0.7467,3.743
33.167,0.4847,0.7467,2.765
33.2,0.4847,0.7467,3.317
33.233,0.4847,0.7467,3.749
33.267,0.4847,0.7467,3.541
33.3,0.4847,0.7467,3.626
33.333,0.4847,0.7467,3.228
33.367,0.4847,0.7467,3.011
33.4,0.4847,0.7467,3.536
33.433,0.4847,0.7467,3.403
33.467,0.4847,0.7467,3.324
33.5,0.4847,0.7467,2.936
33.533,0.4847,0.7467,3.282
33.567,0.4847,0.7467,2.904
33.6,0.4847,0.7467,3.447
33.633,0.4847,0.7467,4.419
33.667,0.4847,0.7467,3.49
33.7,0.4847,0.7467,3.591
33.733,0.4847,0.7467,4.097
33.767,0.4847,0.7467,3.816
33.8,0.4847,0.7467,3.572
33.833,0.4847,0.7467,3.569
33.867,0.4847,0.7467,3.278
33.9,0.4847,0.7467,3.422
33.933,0.4847,0.7467,2.791
33.967,0.4847,0.7467,3.575
34.0,0.4847,0.7467,2.939
34.033,0.4847,0.7467,3.361
34.067,0.4847,0.7467,3.876
34.1,0.4847,0.7467,3.185
34.133,0.4847,0.7467,2.871
34.167,0.4847,0.7467,3.555
34.2,0.4847,0.7467,3.508
34.233,0.4847,0.7467,3.36
34.267,0.4847,0.7467,4.228
34.3,0.4847,0.7467,3.205
34.333,0.4847,0.7467,3.091
34.367,0.4847,0.7467,3.19
34.4,0.4847,0.7467,2.955
34.433,0.4847,0.7467,3.965
34.467,0.4847,0.7467,3.041
34.5,0.4847,0.7467,3.818
34.533,0.4847,0.7467,3.495
34.567,0.4847,0.7467,2.943
34.6,0.4847,0.7467,3.859
34.633,0.4847,0.7467,3.264
34.667,0.4847,0.7467,2.871
34.7,0.4847,0.7467,3.638
34.733,0.4847,0.7467,3.116
34.767,0.4847,0.7467,3.271
34.8,0.4847,0.7467,4.236
34.833,0.4847,0.7467,3.003
34.867,0.4847,0.7467,3.136
34.9,0.4847,0.7467,3.222
34.933,0.4847,0.7467,3.78
34.967,0.4847,0.7467,3.811
35.0,0.4847,0.7467,2.989
35.033,0.4847,0.7467,3.248
35.067,0.4847,0.7467,3.533
35.1,0.4847,0.7467,3.767
35.133,0.4847,0.7467,3.049
35.167,0.4847,0.7467,3.026
35.2,0.4847,0.7467,3.735
35.233,0.4847,0.7467,3.621
35.267,0.4847,0.7467,3.573
35.3,0.4847,0.7467,3.483
35.333,0.4847,0.7467,3.942
35.367,0.4847,0.7467,3.988
35.4,0.4847,0.7467,3.027
35.433,0.4847,0.7467,3.948
35.467,0.4847,0.7467,3.008
35.5,0.4847,0.7467,3.462
35.533,0.4847,0.7467,3.898
35.567,0.4847,0.7467,3.824
35.6,0.4847,0.7467,3.252
35.633,0.4847,0.7467,3.61
35.667,0.4847,0.7467,3.75
35.7,0.4847,0.7467,3.484
35.733,0.4847,0.7467,3.772
35.767,0.4847,0.7467,3.199
35.8,0.4847,0.7467,4.226
35.833,0.4847,0.7467,3.164
35.867,0.4847,0.7467,3.704
35.9,0.4847,0.7467,3.394
35.933,0.4847,0.7467,3.193
35.967,0.4847,0.7467,4.293
36.0,0.4847,0.7467,3.09
36.033,0.4847,0.7467,3.414
36.067,0.4847,0.7467,3.747
36.1,0.4847,0.7467,4.162
36.133,0.4847,0.7467,2.756
36.167,0.4847,0.7467,3.229
36.2,0.4847,0.7467,3.333
36.233,0.4847,0.7467,3.082
36.267,0.4847,0.7467,3.173
36.3,0.4847,0.7467,3.21
36.333,0.4847,0.7467,3.672
36.367,0.4847,0.7467,2.853
36.4,0.4847,0.7467,4.17
36.433,0.4847,0.7467,3.771
36.467,0.4847,0.7467,3.704
36.5,0.4847,0.7467,3.488
36.533,0.4847,0.7467,3.804
36.567,0.4847,0.7467,3.756
36.6,0.4847,0.7467,3.955
36.633,0.4847,0.7467,3.549
36.667,0.4847,0.7467,2.894
36.7,0.4847,0.7467,3.013
36.733,0.4847,0.7467,3.771
36.767,0.4847,0.7467,3.531
36.8,0.4847,0.7467,3.44
36.833,0.4847,0.7467,3.597
36.867,0.4847,0.7467,3.457
36.9,0.4847,0.7467,3.251
36.933,0.4847,0.7467,3.206
36.967,0.4847,0.7467,3.283
37.0,0.4847,0.7467,3.639
37.033,0.4847,0.7467,3.952
37.067,0.4847,0.7467,3.59
37.1,0.4847,0.7467,2.628
37.133,0.4847,0.7467,2.642
37.167,0.4847,0.7467,3.57
37.2,0.4847,0.7467,4.166
37.233,0.4847,0.7467,3.647
37.267,0.4847,0.7467,3.739
37.3,0.4847,0.7467,3.0
37.333,0.4847,0.7467,3.713
37.367,0.4847,0.7467,3.441
37.4,0.4847,0.7467,3.814
37.433,0.4847,0.7467,3.533
37.467,0.4847,0.7467,3.29
37.5,0.4847,0.7467,4.227
37.533,0.4847,0.7467,3.937
37.567,0.4847,0.7467,3.646
37.6,0.4847,0.7467,3.647
37.633,0.4847,0.7467,3.404
37.667,0.4847,0.7467,3.134
37.7,0.4847,0.7467,3.647
37.733,0.4847,0.7467,3.737
37.767,0.4847,0.7467,3.395
37.8,0.4847,0.7467,2.928
37.833,0.4847,0.7467,3.7
37.867,0.4847,0.7467,3.48
37.9,0.4847,0.7467,3.152
37.933,0.4847,0.7467,3.73
37.967,0.4847,0.7467,3.609
38.0,0.4847,0.7467,3.862
38.033,0.4847,0.7467,3.738
38.067,0.4847,0.7467,3.193
38.1,0.4847,0.7467,3.568
38.133,0.4847,0.7467,3.638
38.167,0.4847,0.7467,3.373
38.2,0.4847,0.7467,4.341
38.233,0.4847,0.7467,3.434
38.267,0.4847,0.7467,3.787
38.3,0.4847,0.7467,4.088
38.333,0.4847,0.7467,3.44
38.367,0.4847,0.7467,3.527
38.4,0.4847,0.7467,3.747
38.433,0.4847,0.7467,2.902
38.467,0.4847,0.7467,3.653
38.5,0.4847,0.7467,3.338
38.533,0.4847,0.7467,3.628
38.567,0.4847,0.7467,3.087
38.6,0.4847,0.7467,3.92
38.633,0.4847,0.7467,3.449
38.667,0.4847,0.7467,3.816
38.7,0.4847,0.7467,3.812
38.733,0.4847,0.7467,4.016
38.767,0.4847,0.7467,3.652
38.8,0.4847,0.7467,3.138
38.833,0.4847,0.7467,3.777
