t,x,y,pupil
26.0,0.8569,0.8476,3.466
26.033,0.8569,0.8476,3.248
26.067,0.8569,0.8476,3.727
26.1,0.8569,0.8476,3.843
26.133,0.8569,0.8476,2.987
26.167,0.8569,0.8476,3.267
26.2,0.8569,0.8476,3.325
26.233,0.8569,0.8476,3.151
26.267,0.8569,0.8476,3.575
26.3,0.8569,0.8476,3.744
26.333,0.8569,0.8476,3.707
26.367,0.8569,0.8476,3.877
26.4,0.8569,0.8476,3.287
26.433,0.8569,0.8476,4.324
26.467,0.8569,0.8476,3.675
26.5,0.8569,0.8476,3.058
26.533,0.8569,0.8476,3.082
26.567,0.8569,0.8476,3.397
26.6,0.8569,0.8476,3.524
26.633,0.8569,0.8476,2.537
26.667,0.8569,0.8476,4.302
26.7,0.8569,0.8476,3.106
26.733,0.8569,0.8476,3.473
26.767,0.8569,0.8476,3.721
26.8,0.8569,0.8476,3.709
26.833,0.8569,0.8476,3.112
26.867,0.8569,0.8476,3.934
26.9,0.8569,0.8476,2.866
26.933,0.8569,0.8476,3.761
26.967,0.8569,0.8476,3.11
27.0,0.8569,0.8476,3.281
27.033,0.8569,0.8476,3.377
27.067,0.8569,0.8476,2.755
27.1,0.8569,0.8476,3.544
27.133,0.8569,0.8476,3.622
27.167,0.8569,0.8476,2.397
27.2,0.8569,0.8476,3.674
27.233,0.8569,0.8476,3.557
27.267,0.8569,0.8476,3.402
27.3,0.8569,0.8476,2.986
27.333,0.8569,0.8476,3.987
27.367,0.8569,0.8476,3.477
27.4,0.8569,0.8476,2.765
27.433,0.8569,0.8476,3.564
27.467,0.8569,0.8476,3.771
27.5,0.8569,0.8476,3.671
27.533,0.8569,0.8476,3.781
27.567,0.8569,0.8476,2.886
27.6,0.8569,0.8476,3.213
27.633,0.8569,0.8476,3.823
27.667,0.8569,0.8476,3.261
27.7,0.8569,0.8476,4.047
27.733,0.8569,0.8476,4.76
27.767,0.8569,0.8476,3.664
27.8,0.8569,0.8476,3.138
27.833,0.8569,0.8476,3.79
27.867,0.8569,0.8476,3.631
27.9,0.8569,0.8476,3.626
27.933,0.8569,0.8476,2.875
27.967,0.8569,0.8476,3.36
28.0,0.8569,0.8476,4.11
28.033,0.8569,0.8476,3.48
28.067,0.8569,0.8476,3.822
28.1,0.8569,0.8476,4.18
28.133,0.8569,0.8476,2.94
28.167,0.8569,0.8476,3.675
28.2,0.8569,0.8476,3.252
28.233,0.8569,0.8476,3.299
28.267,0.8569,0.8476,3.527
28.3,0.8569,0.8476,3.28
28.333,0.8569,0.8476,3.174
28.367,0.8569,0.8476,3.532
28.4,0.8569,0.8476,3.532
28.433,0.8569,0.8476,3.276
28.467,0.8569,0.8476,4.454
28.5,0.8569,0.8476,3.151
28.533,0.8569,0.8476,3.286
28.567,0.8569,0.8476,3.301
28.6,0.8569,0.8476,3.07
28.633,0.8569,0.8476,3.259
28.667,0.8569,0.8476,4.019
28.7,0.8569,0.8476,3.274
28.733,0.8569,0.8476,3.193
28.767,0.8569,0.8476,3.083
28.8,0.8569,0.8476,4.179
28.833,0.8569,0.8476,3.497
28.867,0.8569,0.8476,2.458
28.9,0.8569,0.8476,2.983
28.933,0.8569,0.8476,3.601
28.967,0.8569,0.8476,3.414
29.0,0.8569,0.8476,3.471
29.033,0.8569,0.8476,4.009
29.067,0.8569,0.8476,3.987
29.1,0.8569,0.8476,3.476
29.133,0.8569,0.8476,3.753
29.167,0.8569,0.8476,3.05
29.2,0.8569,0.8476,3.706
29.233,0.8569,0.8476,3.757
29.267,0.8569,0.8476,2.801
29.3,0.8569,0.8476,3.541
29.333,0.8569,0.8476,3.731
29.367,0.8569,0.8476,3.349
29.4,0.8569,0.8476,2.966
29.433,0.8569,0.8476,3.624
29.467,0.8569,0.8476,3.564
29.5,0.8569,0.8476,3.717
29.533,0.8569,0.8476,2.425
29.567,0.8569,0.8476,3.937
29.6,0.8569,0.8476,3.446
29.633,0.8569,0.8476,3.644
29.667,0.8569,0.8476,3.556
29.7,0.8569,0.8476,3.186
29.733,0.8569,0.8476,3.543
29.767,0.8569,0.8476,3.811
29.8,0.8569,0.8476,3.649
29.833,0.8569,0.8476,3.507
29.867,0.8569,0.8476,3.64
29.9,0.8569,0.8476,3.389
29.933,0.8569,0.8476,2.909
29.967,0.8569,0.8476,3.592
30.0,0.8569,0.8476,3.85
30.033,0.8569,0.8476,3.192
30.067,0.8569,0.8476,3.128
30.1,0.8569,0.8476,3.642
30.133,0.8569,0.8476,3.747
30.167,0.8569,0.8476,3.438
30.2,0.8569,0.8476,3.339
30.233,0.8569,0.8476,3.582
30.267,0.8569,0.8476,3.617
30.3,0.8569,0.8476,3.273
30.333,0.8569,0.8476,3.104
30.367,0.8569,0.8476,4.217
30.4,0.8569,0.8476,3.271
30.433,0.8569,0.8476,3.994
30.467,0.8569,0.8476,3.463
30.5,0.8569,0.8476,3.412
30.533,0.8569,0.8476,4.397
30.567,0.8569,0.8476,3.356
30.6,0.8569,0.8476,3.408
30.633,0.8569,0.8476,2.717
30.667,0.8569,0.8476,3.488
30.7,0.8569,0.8476,3.235
30.733,0.8569,0.8476,3.034
30.767,0.8569,0.8476,3.778
30.8,0.8569,0.8476,3.464
30.833,0.8569,0.8476,3.784
30.867,0.8569,0.8476,3.852
30.9,0.8569,0.8476,3.514
30.933,0.8569,0.8476,3.598
30.967,0.8569,0.8476,3.301
31.0,0.8569,0.8476,4.44
31.033,0.8569,0.8476,3.905
31.067,0.8569,0.8476,3.903
31.1,0.8569,0.8476,2.826
31.133,0.8569,0.8476,3.755
31.167,0.8569,0.8476,3.488
31.2,0.8569,0.8476,3.572
31.233,0.8569,0.8476,3.043
31.267,0.8569,0.8476,4.11
31.3,0.8569,0.8476,3.908
31.333,0.8569,0.8476,3.021
31.367,0.8569,0.8476,3.412
31.4,0.8569,0.8476,2.983
31.433,0.8569,0.8476,3.125
31.467,0.8569,0.8476,4.205
31.5,0.8569,0.8476,3.779
31.533,0.8569,0.8476,3.049
31.567,0.8569,0.8476,3.279
31.6,0.8569,0.8476,3.807
31.633,0.8569,0.8476,3.691
31.667,0.8569,0.8476,2.763
31.7,0.8569,0.8476,3.62
31.733,0.8569,0.8476,2.905
31.767,0.8569,0.8476,3.88
31.8,0.8569,0.8476,3.108
31.833,0.8569,0.8476,3.381
31.867,0.8569,0.8476,4.208
31.9,0.8569,0.8476,4.114
31.933,0.8569,0.8476,3.259
31.967,0.8569,0.8476,4.246
32.0,0.8569,0.8476,3.577
32.033,0.8569,0.8476,3.778
32.067,0.8569,0.8476,3.674
32.1,0.8569,0.8476,3.324
32.133,0.8569,0.8476,3.241
32.167,0.8569,0.8476,3.86
32.2,0.8569,0.8476,3.17
32.233,0.8569,0.8476,2.617
32.267,0.8569,0.8476,4.151
32.3,0.8569,0.8476,3.055
32.333,0.8569,0.8476,3.705
32.367,0.8569,0.8476,3.4
32.4,0.8569,0.8476,3.035
32.433,0.8569,0.8476,3.274
32.467,0.8569,0.8476,2.763
32.5,0.8569,0.8476,3.422
32.533,0.8569,0.8476,3.11
32.567,0.8569,0.8476,3.502
32.6,0.8569,0.8476,2.448
32.633,0.8569,0.8476,3.162
32.667,0.8569,0.8476,3.782
32.7,0.8569,0.8476,3.615
32.733,0.8569,0.8476,3.449
32.767,0.8569,0.8476,3.99
32.8,0.8569,0.8476,3.572
32.833,0.8569,0.8476,3.212
32.867,0.8569,0.8476,2.641
32.9,0.8569,0.8476,3.036
32.933,0.8569,0.8476,3.002
32.967,0.8569,0.8476,3.836
33.0,0.8569,0.8476,3.725
33.033,0.8569,0.8476,3.542
33.067,0.8569,0.8476,3.402
33.1,0.8569,0.8476,3.942
33.133,0.8569,0.8476,3.585
33.167,0.8569,0.8476,3.313
33.2,0.8569,0.8476,3.068
33.233,0.8569,0.8476,4.152
33.267,0.8569,0.8476,3.008
33.3,0.8569,0.8476,3.913
33.333,0.8569,0.8476,3.547
33.367,0.8569,0.8476,4.276
33.4,0.8569,0.8476,3.72
33.433,0.8569,0.8476,3.228
33.467,0.8569,0.8476,3.398
33.5,0.8569,0.8476,3.226
33.533,0.8569,0.8476,3.458
33.567,0.8569,0.8476,3.634
33.6,0.8569,0.8476,4.061
33.633,0.8569,0.8476,3.306
33.667,0.8569,0.8476,2.991
33.7,0.8569,0.8476,3.244
33.733,0.8569,0.8476,3.163
33.767,0.8569,0.8476,4.598
33.8,0.8569,0.8476,3.929
33.833,0.8569,0.8476,3.591
33.867,0.8569,0.8476,2.832
33.9,0.8569,0.8476,3.213
33.933,0.8569,0.8476,3.655
33.967,0.8569,0.8476,3.229
34.0,0.8569,0.8476,3.123
34.033,0.8569,0.8476,2.928
34.067,0.8569,0.8476,3.524
34.1,0.8569,0.8476,3.734
34.133,0.8569,0.8476,3.498
34.167,0.8569,0.8476,2.934
34.2,0.8569,0.8476,3.241
34.233,0.8569,0.8476,3.378
34.267,0.8569,0.8476,3.519
34.3,0.8569,0.8476,3.663
34.333,0.8569,0.8476,3.625
34.367,0.8569,0.8476,3.755
34.4,0.8569,0.8476,2.822
34.433,0.8569,0.8476,3.886
34.467,0.8569,0.8476,3.247
34.5,0.8569,0.8476,3.193
34.533,0.8569,0.8476,3.271
34.567,0.8569,0.8476,3.877
34.6,0.8569,0.8476,3.201
34.633,0.8569,0.8476,3.709
34.667,0.8569,0.8476,3.858
34.7,0.8569,0.8476,3.069
34.733,0.8569,0.8476,3.829
34.767,0.8569,0.8476,3.136
34.8,0.8569,0.8476,3.598
34.833,0.8569,0.8476,3.616
34.867,0.8569,0.8476,3.468
34.9,0.8569,0.8476,3.57
34.933,0.8569,0.8476,3.694
34.967,0.8569,0.8476,3.574
35.0,0.8569,0.8476,3.702
35.033,0.8569,0.8476,3.081
35.067,0.8569,0.8476,4.075
35.1,0.8569,0.8476,3.796
35.133,0.8569,0.8476,4.052
35.167,0.8569,0.8476,3.723
35.2,0.8569,0.8476,3.919
35.233,0.8569,0.8476,4.428
35.267,0.8569,0.8476,4.038
35.3,0.8569,0.8476,4.066
35.333,0.8569,0.8476,3.687
35.367,0.8569,0.8476,3.76
35.4,0.8569,0.8476,3.73
35.433,0.8569,0.8476,3.494
35.467,0.8569,0.8476,3.186
35.5,0.8569,0.8476,3.761
35.533,0.8569,0.8476,2.981
35.567,0.8569,0.8476,4.02
35.6,0.8569,0.8476,3.685
35.633,0.8569,0.8476,3.331
35.667,0.8569,0.8476,3.716
35.7,0.8569,0.8476,2.842
35.733,0.8569,0.8476,3.35
35.767,0.8569,0.8476,3.322
35.8,0.8569,0.8476,3.202
35.833,0.8569,0.8476,4.156
35.867,0.8569,0.8476,3.37
35.9,0.8569,0.8476,3.624
35.933,0.8569,0.8476,3.46
35.967,0.8569,0.8476,3.845
36.0,0.8569,0.8476,3.289
36.033,0.8569,0.8476,3.16
36.067,0.8569,0.8476,3.737
36.1,0.8569,0.8476,3.22
36.133,0.8569,0.8476,3.338
36.167,0.8569,0.8476,4.188
36.2,0.8569,0.8476,3.755
36.233,0.8569,0.8476,3.808
36.267,0.8569,0.8476,4.117
36.3,0.8569,0.8476,3.771
36.333,0.8569,0.8476,3.84
36.367,0.8569,0.8476,4.02
36.4,0.8569,0.8476,3.567
36.433,0.8569,0.8476,3.21
36.467,0.8569,0.8476,3.311
36.5,0.8569,0.8476,3.076
36.533,0.8569,0.8476,3.757
36.567,0.8569,0.8476,3.576
36.6,0.8569,0.8476,3.52
36.633,0.8569,0.8476,2.844
36.667,0.8569,0.8476,3.441
36.7,0.8569,0.8476,3.308
36.733,0.8569,0.8476,4.241
36.767,0.8569,0.8476,4.11
36.8,0.8569,0.8476,3.4
36.833,0.8569,0.8476,3.488
36.867,0.8569,0.8476,3.855
36.9,0.8569,0.8476,3.2
36.933,0.8569,0.8476,3.091
36.967,0.8569,0.8476,3.85
