t,x,y,pupil
26.8,0.49,0.7842,3.979
26.833,0.49,0.7842,3.461
26.867,0.49,0.7842,3.239
26.9,0.49,0.7842,3.75
26.933,0.49,0.7842,3.278
26.967,0.49,0.7842,4.311
27.0,0.49,0.7842,3.441
27.033,0.49,0.7842,4.25
27.067,0.49,0.7842,3.531
27.1,0.49,0.7842,3.582
27.133,0.49,0.7842,3.758
27.167,0.49,0.7842,3.271
27.2,0.49,0.7842,3.286
27.233,0.49,0.7842,3.763
27.267,0.49,0.7842,2.962
27.3,0.49,0.7842,3.367
27.333,0.49,0.7842,3.517
27.367,0.49,0.7842,3.045
27.4,0.49,0.7842,3.302
27.433,0.49,0.7842,3.807
27.467,0.49,0.7842,3.473
27.5,0.49,0.7842,3.488
27.533,0.49,0.7842,3.089
27.567,0.49,0.7842,3.251
27.6,0.49,0.7842,3.525
27.633,0.49,0.7842,3.189
27.667,0.49,0.7842,3.346
27.7,0.49,0.7842,3.481
27.733,0.49,0.7842,4.024
27.767,0.49,0.7842,3.191
27.8,0.49,0.7842,3.018
27.833,0.49,0.7842,3.257
27.867,0.49,0.7842,2.936
27.9,0.49,0.7842,4.623
27.933,0.49,0.7842,3.351
27.967,0.49,0.7842,3.599
28.0,0.49,0.7842,3.41
28.033,0.49,0.7842,3.818
28.067,0.49,0.7842,3.129
28.1,0.49,0.7842,3.169
28.133,0.49,0.7842,3.223
28.167,0.49,0.7842,3.694
28.2,0.49,0.7842,3.831
28.233,0.49,0.7842,3.495
28.267,0.49,0.7842,3.899
28.3,0.49,0.7842,3.719
28.333,0.49,0.7842,3.754
28.367,0.49,0.7842,3.994
28.4,0.49,0.7842,3.608
28.433,0.49,0.7842,4.231
28.467,0.49,0.7842,3.908
28.5,0.49,0.7842,3.866
28.533,0.49,0.7842,3.396
28.567,0.49,0.7842,3.809
28.6,0.49,0.7842,4.033
28.633,0.49,0.7842,3.332
28.667,0.49,0.7842,3.424
28.7,0.49,0.7842,3.83
28.733,0.49,0.7842,3.112
28.767,0.49,0.7842,2.925
28.8,0.49,0.7842,3.375
28.833,0.49,0.7842,3.696
28.867,0.49,0.7842,3.629
28.9,0.49,0.7842,3.874
28.933,0.49,0.7842,3.565
28.967,0.49,0.7842,3.258
29.0,0.49,0.7842,2.247
29.033,0.49,0.7842,3.09
29.067,0.49,0.7842,3.553
29.1,0.49,0.7842,4.127
29.133,0.49,0.7842,3.861
29.167,0.49,0.7842,3.332
29.2,0.49,0.7842,3.768
29.233,0.49,0.7842,3.689
29.267,0.49,0.7842,3.153
29.3,0.49,0.7842,3.284
29.333,0.49,0.7842,3.222
29.367,0.49,0.7842,4.241
29.4,0.49,0.7842,3.418
29.433,0.49,0.7842,3.451
29.467,0.49,0.7842,3.424
29.5,0.49,0.7842,3.457
29.533,0.49,0.7842,3.237
29.567,0.49,0.7842,3.54
29.6,0.49,0.7842,3.868
29.633,0.49,0.7842,3.43
29.667,0.49,0.7842,3.465
29.7,0.49,0.7842,3.633
29.733,0.49,0.7842,3.828
29.767,0.49,0.7842,3.082
29.8,0.49,0.7842,3.196
29.833,0.49,0.7842,3.49
29.867,0.49,0.7842,3.668
29.9,0.49,0.7842,3.312
29.933,0.49,0.7842,3.753
29.967,0.49,0.7842,3.522
30.0,0.49,0.7842,3.793
30.033,0.49,0.7842,3.556
30.067,0.49,0.7842,3.197
30.1,0.49,0.7842,3.816
30.133,0.49,0.7842,2.735
30.167,0.49,0.7842,3.645
30.2,0.49,0.7842,3.306
30.233,0.49,0.7842,3.839
30.267,0.49,0.7842,3.611
30.3,0.49,0.7842,4.031
30.333,0.49,0.7842,3.961
30.367,0.49,0.7842,3.127
30.4,0.49,0.7842,3.526
30.433,0.49,0.7842,3.87
30.467,0.49,0.7842,2.941
30.5,0.49,0.7842,2.932
30.533,0.49,0.7842,3.443
30.567,0.49,0.7842,3.662
30.6,0.49,0.7842,3.228
30.633,0.49,0.7842,3.087
30.667,0.49,0.7842,2.971
30.7,0.49,0.7842,3.729
30.733,0.49,0.7842,2.39
30.767,0.49,0.7842,3.474
30.8,0.49,0.7842,4.159
30.833,0.49,0.7842,3.699
30.867,0.49,0.7842,3.728
30.9,0.49,0.7842,2.826
30.933,0.49,0.7842,4.007
30.967,0.49,0.7842,4.377
31.0,0.49,0.7842,3.655
31.033,0.49,0.7842,3.59
31.067,0.49,0.7842,3.459
31.1,0.49,0.7842,3.301
31.133,0.49,0.7842,4.134
31.167,0.49,0.7842,3.854
31.2,0.49,0.7842,3.637
31.233,0.49,0.7842,3.756
31.267,0.49,0.7842,4.288
31.3,0.49,0.7842,3.326
31.333,0.49,0.7842,3.591
31.367,0.49,0.7842,3.057
31.4,0.49,0.7842,3.242
31.433,0.49,0.7842,4.401
31.467,0.49,0.7842,3.508
31.5,0.49,0.7842,2.91
31.533,0.49,0.7842,4.17
31.567,0.49,0.7842,3.325
31.6,0.49,0.7842,3.791
31.633,0.49,0.7842,3.937
31.667,0.49,0.7842,3.862
31.7,0.49,0.7842,3.198
31.733,0.49,0.7842,3.578
31.767,0.49,0.7842,3.143
31.8,0.49,0.7842,3.721
31.833,0.49,0.7842,2.983
31.867,0.49,0.7842,2.93
31.9,0.49,0.7842,3.706
31.933,0.49,0.7842,2.795
31.967,0.49,0.7842,3.159
32.0,0.49,0.7842,3.394
32.033,0.49,0.7842,2.825
32.067,0.49,0.7842,3.591
32.1,0.49,0.7842,3.383
32.133,0.49,0.7842,3.785
32.167,0.49,0.7842,3.396
32.2,0.49,0.7842,3.833
32.233,0.49,0.7842,3.626
32.267,0.49,0.7842,3.594
32.3,0.49,0.7842,3.867
32.333,0.49,0.7842,4.216
32.367,0.49,0.7842,4.093
32.4,0.49,0.7842,4.0
32.433,0.49,0.7842,3.935
32.467,0.49,0.7842,3.562
32.5,0.49,0.7842,4.049
32.533,0.49,0.7842,2.696
32.567,0.49,0.7842,3.566
32.6,0.49,0.7842,3.183
32.633,0.49,0.7842,3.042
32.667,0.49,0.7842,3.114
32.7,0.49,0.7842,3.436
32.733,0.49,0.7842,2.97
32.767,0.49,0.7842,2.895
32.8,0.49,0.7842,3.781
32.833,0.49,0.7842,3.781
32.867,0.49,0.7842,3.46
32.9,0.49,0.7842,3.353
32.933,0.49,0.7842,3.66
32.967,0.49,0.7842,4.128
33.0,0.49,0.7842,3.924
33.033,0.49,0.7842,3.676
33.067,0.49,0.7842,3.378
33.1,0.49,0.7842,3.464
33.133,0.49,0.7842,3.072
33.167,0.49,0.7842,4.212
33.2,0.49,0.7842,2.998
33.233,0.49,0.7842,3.222
33.267,0.49,0.7842,3.337
33.3,0.49,0.7842,3.446
33.333,0.49,0.7842,3.99
33.367,0.49,0.7842,3.61
33.4,0.49,0.7842,3.057
33.433,0.49,0.7842,3.009
33.467,0.49,0.7842,3.596
33.5,0.49,0.7842,4.089
33.533,0.49,0.7842,3.399
33.567,0.49,0.7842,3.406
33.6,0.49,0.7842,3.541
33.633,0.49,0.7842,3.41
33.667,0.49,0.7842,3.998
33.7,0.49,0.7842,3.552
33.733,0.49,0.7842,3.849
33.767,0.49,0.7842,3.498
33.8,0.49,0.7842,3.389
33.833,0.49,0.7842,3.962
33.867,0.49,0.7842,3.28
33.9,0.49,0.7842,3.554
33.933,0.49,0.7842,4.322
33.967,0.49,0.7842,3.876
34.0,0.49,0.7842,3.393
34.033,0.49,0.7842,3.429
34.067,0.49,0.7842,3.221
34.1,0.49,0.7842,3.465
34.133,0.49,0.7842,3.675
34.167,0.49,0.7842,3.658
34.2,0.49,0.7842,2.982
34.233,0.49,0.7842,3.473
34.267,0.49,0.7842,3.767
34.3,0.49,0.7842,3.156
34.333,0.49,0.7842,2.985
34.367,0.49,0.7842,3.313
34.4,0.49,0.7842,3.163
34.433,0.49,0.7842,3.297
34.467,0.49,0.7842,3.394
34.5,0.49,0.7842,3.464
34.533,0.49,0.7842,3.675
34.567,0.49,0.7842,3.676
34.6,0.49,0.7842,4.217
34.633,0.49,0.7842,3.587
34.667,0.49,0.7842,3.314
34.7,0.49,0.7842,2.697
34.733,0.49,0.7842,3.433
34.767,0.49,0.7842,3.621
34.8,0.49,0.7842,3.511
34.833,0.49,0.7842,3.643
34.867,0.49,0.7842,2.844
34.9,0.49,0.7842,3.548
34.933,0.49,0.7842,3.39
34.967,0.49,0.7842,3.776
35.0,0.49,0.7842,3.685
35.033,0.49,0.7842,3.19
35.067,0.49,0.7842,3.129
35.1,0.49,0.7842,3.848
35.133,0.49,0.7842,3.62
35.167,0.49,0.7842,4.192
35.2,0.49,0.7842,2.955
