t,x,y,pupil
26.1,0.8889,0.4463,3.185
26.133,0.8889,0.4463,4.272
26.167,0.8889,0.4463,3.419
26.2,0.8889,0.4463,3.412
26.233,0.8889,0.4463,4.104
26.267,0.8889,0.4463,3.083
26.3,0.8889,0.4463,3.656
26.333,0.8889,0.4463,3.749
26.367,0.8889,0.4463,3.177
26.4,0.8889,0.4463,3.035
26.433,0.8889,0.4463,4.043
26.467,0.8889,0.4463,2.81
26.5,0.8889,0.4463,3.373
26.533,0.8889,0.4463,3.657
26.567,0.8889,0.4463,3.794
26.6,0.8889,0.4463,3.098
26.633,0.8889,0.4463,3.912
26.667,0.8889,0.4463,3.867
26.7,0.8889,0.4463,3.495
26.733,0.8889,0.4463,3.61
26.767,0.8889,0.4463,3.12
26.8,0.8889,0.4463,3.649
26.833,0.8889,0.4463,3.349
26.867,0.8889,0.4463,4.053
26.9,0.8889,0.4463,4.074
26.933,0.8889,0.4463,3.43
26.967,0.8889,0.4463,3.255
27.0,0.8889,0.4463,4.151
27.033,0.8889,0.4463,3.302
27.067,0.8889,0.4463,3.314
27.1,0.8889,0.4463,3.656
27.133,0.8889,0.4463,3.876
27.167,0.8889,0.4463,3.635
27.2,0.8889,0.4463,3.681
27.233,0.8889,0.4463,3.098
27.267,0.8889,0.4463,3.997
27.3,0.8889,0.4463,3.696
27.333,0.8889,0.4463,3.785
27.367,0.8889,0.4463,3.031
27.4,0.8889,0.4463,3.252
27.433,0.8889,0.4463,3.495
27.467,0.8889,0.4463,3.419
27.5,0.8889,0.4463,3.458
27.533,0.8889,0.4463,3.463
27.567,0.8889,0.4463,3.899
27.6,0.8889,0.4463,3.502
27.633,0.8889,0.4463,3.32
27.667,0.8889,0.4463,3.336
27.7,0.8889,0.4463,3.454
27.733,0.8889,0.4463,4.133
27.767,0.8889,0.4463,3.063
27.8,0.8889,0.4463,3.587
27.833,0.8889,0.4463,3.434
27.867,0.8889,0.4463,3.149
27.9,0.8889,0.4463,3.457
27.933,0.8889,0.4463,3.604
27.967,0.8889,0.4463,3.802
28.0,0.8889,0.4463,3.178
28.033,0.8889,0.4463,3.217
28.067,0.8889,0.4463,3.807
28.1,0.8889,0.4463,4.341
28.133,0.8889,0.4463,3.316
28.167,0.8889,0.4463,3.379
28.2,0.8889,0.4463,2.981
28.233,0.8889,0.4463,3.602
28.267,0.8889,0.4463,3.54
28.3,0.8889,0.4463,4.3
28.333,0.8889,0.4463,3.34
28.367,0.8889,0.4463,3.698
28.4,0.8889,0.4463,2.945
28.433,0.8889,0.4463,3.608
28.467,0.8889,0.4463,4.285
28.5,0.8889,0.4463,3.34
28.533,0.8889,0.4463,3.247
28.567,0.8889,0.4463,2.963
28.6,0.8889,0.4463,3.277
28.633,0.8889,0.4463,3.417
28.667,0.8889,0.4463,3.541
28.7,0.8889,0.4463,3.39
28.733,0.8889,0.4463,3.47
28.767,0.8889,0.4463,3.15
28.8,0.8889,0.4463,3.33
28.833,0.8889,0.4463,3.5
28.867,0.8889,0.4463,4.104
28.9,0.8889,0.4463,2.811
28.933,0.8889,0.4463,3.132
28.967,0.8889,0.4463,3.529
29.0,0.8889,0.4463,3.656
29.033,0.8889,0.4463,3.803
29.067,0.8889,0.4463,3.722
29.1,0.8889,0.4463,3.577
29.133,0.8889,0.4463,3.538
29.167,0.8889,0.4463,3.676
29.2,0.8889,0.4463,4.142
29.233,0.8889,0.4463,4.14
29.267,0.8889,0.4463,3.906
29.3,0.8889,0.4463,2.46
29.333,0.8889,0.4463,3.921
29.367,0.8889,0.4463,3.808
29.4,0.8889,0.4463,3.77
29.433,0.8889,0.4463,3.207
29.467,0.8889,0.4463,3.708
29.5,0.8889,0.4463,2.957
29.533,0.8889,0.4463,3.407
29.567,0.8889,0.4463,3.516
29.6,0.8889,0.4463,3.654
29.633,0.8889,0.4463,3.031
29.667,0.8889,0.4463,3.846
29.7,0.8889,0.4463,3.59
29.733,0.8889,0.4463,3.762
29.767,0.8889,0.4463,3.289
29.8,0.8889,0.4463,4.315
29.833,0.8889,0.4463,3.915
29.867,0.8889,0.4463,3.241
29.9,0.8889,0.4463,3.176
29.933,0.8889,0.4463,2.831
29.967,0.8889,0.4463,3.912
30.0,0.8889,0.4463,3.087
30.033,0.8889,0.4463,3.203
30.067,0.8889,0.4463,3.722
30.1,0.8889,0.4463,3.472
30.133,0.8889,0.4463,3.937
30.167,0.8889,0.4463,3.42
30.2,0.8889,0.4463,3.767
30.233,0.8889,0.4463,3.476
30.267,0.8889,0.4463,3.823
30.3,0.8889,0.4463,4.601
30.333,0.8889,0.4463,3.965
30.367,0.8889,0.4463,3.665
30.4,0.8889,0.4463,3.289
30.433,0.8889,0.4463,3.579
30.467,0.8889,0.4463,3.276
30.5,0.8889,0.4463,4.134
30.533,0.8889,0.4463,2.906
30.567,0.8889,0.4463,3.789
30.6,0.8889,0.4463,3.266
30.633,0.8889,0.4463,3.272
30.667,0.8889,0.4463,3.997
30.7,0.8889,0.4463,3.719
30.733,0.8889,0.4463,4.015
30.767,0.8889,0.4463,3.585
30.8,0.8889,0.4463,2.971
30.833,0.8889,0.4463,3.474
30.867,0.8889,0.4463,2.806
30.9,0.8889,0.4463,3.532
30.933,0.8889,0.4463,3.412
30.967,0.8889,0.4463,3.571
31.0,0.8889,0.4463,3.592
31.033,0.8889,0.4463,3.811
31.067,0.8889,0.4463,3.182
31.1,0.8889,0.4463,2.528
31.133,0.8889,0.4463,3.592
31.167,0.8889,0.4463,3.578
31.2,0.8889,0.4463,3.036
31.233,0.8889,0.4463,3.186
31.267,0.8889,0.4463,3.528
31.3,0.8889,0.4463,3.732
31.333,0.8889,0.4463,3.696
31.367,0.8889,0.4463,3.304
31.4,0.8889,0.4463,3.707
31.433,0.8889,0.4463,3.234
31.467,0.8889,0.4463,3.39
31.5,0.8889,0.4463,3.697
31.533,0.8889,0.4463,3.008
31.567,0.8889,0.4463,3.609
31.6,0.8889,0.4463,3.909
31.633,0.8889,0.4463,2.83
31.667,0.8889,0.4463,4.233
31.7,0.8889,0.4463,3.648
31.733,0.8889,0.4463,3.413
31.767,0.8889,0.4463,3.043
31.8,0.8889,0.4463,3.375
31.833,0.8889,0.4463,3.345
31.867,0.8889,0.4463,2.723
31.9,0.8889,0.4463,3.863
31.933,0.8889,0.4463,4.178
31.967,0.8889,0.4463,4.069
32.0,0.8889,0.4463,3.843
32.033,0.8889,0.4463,3.756
32.067,0.8889,0.4463,3.515
32.1,0.8889,0.4463,3.059
32.133,0.8889,0.4463,4.101
32.167,0.8889,0.4463,2.814
32.2,0.8889,0.4463,3.874
32.233,0.8889,0.4463,3.519
32.267,0.8889,0.4463,3.825
32.3,0.8889,0.4463,4.006
32.333,0.8889,0.4463,3.014
32.367,0.8889,0.4463,3.624
32.4,0.8889,0.4463,3.532
32.433,0.8889,0.4463,3.277
32.467,0.8889,0.4463,3.099
32.5,0.8889,0.4463,4.23
32.533,0.8889,0.4463,3.469
32.567,0.8889,0.4463,3.795
32.6,0.8889,0.4463,3.56
32.633,0.8889,0.4463,3.871
32.667,0.8889,0.4463,3.162
32.7,0.8889,0.4463,3.743
32.733,0.8889,0.4463,3.416
32.767,0.8889,0.4463,4.345
32.8,0.8889,0.4463,2.735
32.833,0.8889,0.4463,4.022
32.867,0.8889,0.4463,3.617
32.9,0.8889,0.4463,3.442
32.933,0.8889,0.4463,4.122
32.967,0.8889,0.4463,3.179
33.0,0.8889,0.4463,2.986
33.033,0.8889,0.4463,3.393
33.067,0.8889,0.4463,3.27
33.1,0.8889,0.4463,3.38
33.133,0.8889,0.4463,3.226
33.167,0.8889,0.4463,3.574
33.2,0.8889,0.4463,3.01
33.233,0.8889,0.4463,4.564
33.267,0.8889,0.4463,3.022
33.3,0.8889,0.4463,3.218
33.333,0.8889,0.4463,3.396
33.367,0.8889,0.4463,4.599
33.4,0.8889,0.4463,3.667
33.433,0.8889,0.4463,3.035
33.467,0.8889,0.4463,3.979
33.5,0.8889,0.4463,3.393
33.533,0.8889,0.4463,2.771
33.567,0.8889,0.4463,4.054
33.6,0.8889,0.4463,3.573
33.633,0.8889,0.4463,3.026
33.667,0.8889,0.4463,4.386
33.7,0.8889,0.4463,3.284
33.733,0.8889,0.4463,3.725
33.767,0.8889,0.4463,3.68
33.8,0.8889,0.4463,3.821
33.833,0.8889,0.4463,3.171
33.867,0.8889,0.4463,3.402
33.9,0.8889,0.4463,3.238
33.933,0.8889,0.4463,3.465
33.967,0.8889,0.4463,3.216
34.0,0.8889,0.4463,3.068
34.033,0.8889,0.4463,4.405
34.067,0.8889,0.4463,3.721
34.1,0.8889,0.4463,4.173
34.133,0.8889,0.4463,3.424
34.167,0.8889,0.4463,2.976
34.2,0.8889,0.4463,3.387
34.233,0.8889,0.4463,3.46
34.267,0.8889,0.4463,3.145
34.3,0.8889,0.4463,3.348
34.333,0.8889,0.4463,3.797
34.367,0.8889,0.4463,4.056
34.4,0.8889,0.4463,3.958
34.433,0.8889,0.4463,3.854
34.467,0.8889,0.4463,2.869
34.5,0.8889,0.4463,3.416
34.533,0.8889,0.4463,3.202
34.567,0.8889,0.4463,3.698
34.6,0.8889,0.4463,3.009
34.633,0.8889,0.4463,3.277
34.667,0.8889,0.4463,3.289
34.7,0.8889,0.4463,4.386
34.733,0.8889,0.4463,3.329
34.767,0.8889,0.4463,3.274
34.8,0.8889,0.4463,3.32
34.833,0.8889,0.4463,4.024
34.867,0.8889,0.4463,3.504
34.9,0.8889,0.4463,3.981
34.933,0.8889,0.4463,3.482
34.967,0.8889,0.4463,3.62
35.0,0.8889,0.4463,4.442
35.033,0.8889,0.4463,3.662
35.067,0.8889,0.4463,4.271
35.1,0.8889,0.4463,3.998
35.133,0.8889,0.4463,3.779
35.167,0.8889,0.4463,2.779
35.2,0.8889,0.4463,3.543
35.233,0.8889,0.4463,3.82
35.267,0.8889,0.4463,4.016
35.3,0.8889,0.4463,3.817
35.333,0.8889,0.4463,3.595
35.367,0.8889,0.4463,3.153
35.4,0.8889,0.4463,3.467
35.433,0.8889,0.4463,3.127
35.467,0.8889,0.4463,3.7
35.5,0.8889,0.4463,3.256
35.533,0.8889,0.4463,3.564
35.567,0.8889,0.4463,3.905
35.6,0.8889,0.4463,3.815
35.633,0.8889,0.4463,2.94
35.667,0.8889,0.4463,3.522
35.7,0.8889,0.4463,4.067
35.733,0.8889,0.4463,3.122
35.767,0.8889,0.4463,3.526
35.8,0.8889,0.4463,3.692
35.833,0.8889,0.4463,3.361
35.867,0.8889,0.4463,3.881
35.9,0.8889,0.4463,3.204
35.933,0.8889,0.4463,2.973
35.967,0.8889,0.4463,4.282
36.0,0.8889,0.4463,3.342
36.033,0.8889,0.4463,2.897
36.067,0.8889,0.4463,3.622
36.1,0.8889,0.4463,4.181
36.133,0.8889,0.4463,3.581
36.167,0.8889,0.4463,3.117
36.2,0.8889,0.4463,3.918
36.233,0.8889,0.4463,3.014
36.267,0.8889,0.4463,3.476
36.3,0.8889,0.4463,3.723
