t,x,y,pupil
26.967,0.415,0.4175,3.087
27.0,0.415,0.4175,3.334
27.033,0.415,0.4175,4.168
27.067,0.415,0.4175,4.088
27.1,0.415,0.4175,3.215
27.133,0.415,0.4175,3.8
27.167,0.415,0.4175,3.637
27.2,0.415,0.4175,3.742
27.233,0.415,0.4175,3.416
27.267,0.415,0.4175,3.261
27.3,0.415,0.4175,3.889
27.333,0.415,0.4175,2.925
27.367,0.415,0.4175,3.733
27.4,0.415,0.4175,3.425
27.433,0.415,0.4175,3.145
27.467,0.415,0.4175,3.286
27.5,0.415,0.4175,3.772
27.533,0.415,0.4175,3.302
27.567,0.415,0.4175,4.134
27.6,0.415,0.4175,3.74
27.633,0.415,0.4175,3.152
27.667,0.415,0.4175,3.332
27.7,0.415,0.4175,3.786
27.733,0.415,0.4175,3.667
27.767,0.415,0.4175,3.463
27.8,0.415,0.4175,4.314
27.833,0.415,0.4175,3.177
27.867,0.415,0.4175,3.12
27.9,0.415,0.4175,3.521
27.933,0.415,0.4175,3.474
27.967,0.415,0.4175,3.479
28.0,0.415,0.4175,3.558
28.033,0.415,0.4175,3.776
28.067,0.415,0.4175,3.078
28.1,0.415,0.4175,3.459
28.133,0.415,0.4175,3.818
28.167,0.415,0.4175,3.404
28.2,0.415,0.4175,3.583
28.233,0.415,0.4175,3.445
28.267,0.415,0.4175,3.224
28.3,0.415,0.4175,3.818
28.333,0.415,0.4175,3.568
28.367,0.415,0.4175,3.13
28.4,0.415,0.4175,3.219
28.433,0.415,0.4175,4.31
28.467,0.415,0.4175,3.495
28.5,0.415,0.4175,3.445
28.533,0.415,0.4175,3.088
28.567,0.415,0.4175,3.658
28.6,0.415,0.4175,4.111
28.633,0.415,0.4175,3.936
28.667,0.415,0.4175,3.537
28.7,0.415,0.4175,3.903
28.733,0.415,0.4175,3.664
28.767,0.415,0.4175,3.873
28.8,0.415,0.4175,3.597
28.833,0.415,0.4175,3.194
28.867,0.415,0.4175,3.573
28.9,0.415,0.4175,3.781
28.933,0.415,0.4175,3.312
28.967,0.415,0.4175,4.302
29.0,0.415,0.4175,4.349
29.033,0.415,0.4175,3.947
29.067,0.415,0.4175,3.765
29.1,0.415,0.4175,3.141
29.133,0.415,0.4175,3.505
29.167,0.415,0.4175,3.56
29.2,0.415,0.4175,2.943
29.233,0.415,0.4175,4.06
29.267,0.415,0.4175,3.485
29.3,0.415,0.4175,4.04
29.333,0.415,0.4175,3.634
29.367,0.415,0.4175,3.439
29.4,0.415,0.4175,3.772
29.433,0.415,0.4175,3.651
29.467,0.415,0.4175,3.238
29.5,0.415,0.4175,3.325
29.533,0.415,0.4175,3.569
29.567,0.415,0.4175,2.777
29.6,0.415,0.4175,2.733
29.633,0.415,0.4175,3.518
29.667,0.415,0.4175,3.127
29.7,0.415,0.4175,3.154
29.733,0.415,0.4175,3.713
29.767,0.415,0.4175,3.388
29.8,0.415,0.4175,3.882
29.833,0.415,0.4175,3.235
29.867,0.415,0.4175,3.128
29.9,0.415,0.4175,3.741
29.933,0.415,0.4175,3.513
29.967,0.415,0.4175,3.792
30.0,0.415,0.4175,3.33
30.033,0.415,0.4175,4.121
30.067,0.415,0.4175,2.659
30.1,0.415,0.4175,3.781
30.133,0.415,0.4175,4.132
30.167,0.415,0.4175,3.3
30.2,0.415,0.4175,3.755
30.233,0.415,0.4175,3.302
30.267,0.415,0.4175,3.345
30.3,0.415,0.4175,3.105
30.333,0.415,0.4175,3.245
30.367,0.415,0.4175,3.889
30.4,0.415,0.4175,3.447
30.433,0.415,0.4175,3.27
30.467,0.415,0.4175,2.988
30.5,0.415,0.4175,3.772
30.533,0.415,0.4175,2.531
30.567,0.415,0.4175,3.819
30.6,0.415,0.4175,3.217
30.633,0.415,0.4175,3.454
30.667,0.415,0.4175,3.695
30.7,0.415,0.4175,3.34
30.733,0.415,0.4175,3.754
30.767,0.415,0.4175,4.091
30.8,0.415,0.4175,3.83
30.833,0.415,0.4175,3.448
30.867,0.415,0.4175,3.14
30.9,0.415,0.4175,3.984
30.933,0.415,0.4175,3.561
30.967,0.415,0.4175,3.845
31.0,0.415,0.4175,3.221
31.033,0.415,0.4175,3.936
31.067,0.415,0.4175,2.883
31.1,0.415,0.4175,3.82
31.133,0.415,0.4175,3.856
31.167,0.415,0.4175,3.213
31.2,0.415,0.4175,3.624
31.233,0.415,0.4175,2.94
31.267,0.415,0.4175,3.012
31.3,0.415,0.4175,3.332
31.333,0.415,0.4175,3.92
31.367,0.415,0.4175,3.363
31.4,0.415,0.4175,2.74
31.433,0.415,0.4175,3.497
31.467,0.415,0.4175,2.711
31.5,0.415,0.4175,3.161
31.533,0.415,0.4175,3.766
31.567,0.415,0.4175,2.995
31.6,0.415,0.4175,3.869
31.633,0.415,0.4175,3.369
31.667,0.415,0.4175,3.655
31.7,0.415,0.4175,3.661
31.733,0.415,0.4175,3.483
31.767,0.415,0.4175,3.425
31.8,0.415,0.4175,3.72
31.833,0.415,0.4175,2.943
31.867,0.415,0.4175,3.755
31.9,0.415,0.4175,3.366
31.933,0.415,0.4175,3.546
31.967,0.415,0.4175,3.876
32.0,0.415,0.4175,3.545
32.033,0.415,0.4175,3.134
32.067,0.415,0.4175,3.868
32.1,0.415,0.4175,3.848
32.133,0.415,0.4175,3.288
32.167,0.415,0.4175,2.952
32.2,0.415,0.4175,3.124
32.233,0.415,0.4175,3.171
32.267,0.415,0.4175,3.83
32.3,0.415,0.4175,3.243
32.333,0.415,0.4175,4.554
32.367,0.415,0.4175,3.612
32.4,0.415,0.4175,3.648
32.433,0.415,0.4175,3.61
32.467,0.415,0.4175,2.969
32.5,0.415,0.4175,3.412
32.533,0.415,0.4175,3.764
32.567,0.415,0.4175,3.709
32.6,0.415,0.4175,3.789
32.633,0.415,0.4175,3.866
32.667,0.415,0.4175,3.634
32.7,0.415,0.4175,4.072
32.733,0.415,0.4175,3.177
32.767,0.415,0.4175,4.287
32.8,0.415,0.4175,3.587
32.833,0.415,0.4175,4.099
32.867,0.415,0.4175,3.111
32.9,0.415,0.4175,3.528
32.933,0.415,0.4175,2.992
32.967,0.415,0.4175,3.284
33.0,0.415,0.4175,3.019
33.033,0.415,0.4175,3.334
33.067,0.415,0.4175,3.939
33.1,0.415,0.4175,3.267
33.133,0.415,0.4175,3.039
33.167,0.415,0.4175,3.866
33.2,0.415,0.4175,3.142
33.233,0.415,0.4175,3.329
33.267,0.415,0.4175,3.473
33.3,0.415,0.4175,3.979
33.333,0.415,0.4175,3.186
33.367,0.415,0.4175,3.353
33.4,0.415,0.4175,3.046
33.433,0.415,0.4175,3.457
33.467,0.415,0.4175,4.211
33.5,0.415,0.4175,3.397
33.533,0.415,0.4175,4.153
33.567,0.415,0.4175,3.669
33.6,0.415,0.4175,3.546
33.633,0.415,0.4175,3.275
33.667,0.415,0.4175,3.802
33.7,0.415,0.4175,3.212
33.733,0.415,0.4175,3.843
33.767,0.415,0.4175,3.491
33.8,0.415,0.4175,3.623
33.833,0.415,0.4175,3.292
33.867,0.415,0.4175,3.112
33.9,0.415,0.4175,3.717
33.933,0.415,0.4175,3.52
33.967,0.415,0.4175,4.429
34.0,0.415,0.4175,4.278
34.033,0.415,0.4175,3.129
34.067,0.415,0.4175,3.926
34.1,0.415,0.4175,4.233
34.133,0.415,0.4175,3.309
34.167,0.415,0.4175,2.944
34.2,0.415,0.4175,3.789
34.233,0.415,0.4175,3.421
34.267,0.415,0.4175,3.372
34.3,0.415,0.4175,4.011
34.333,0.415,0.4175,3.578
34.367,0.415,0.4175,4.031
34.4,0.415,0.4175,4.118
34.433,0.415,0.4175,3.844
34.467,0.415,0.4175,3.554
34.5,0.415,0.4175,2.999
34.533,0.415,0.4175,3.626
34.567,0.415,0.4175,2.85
34.6,0.415,0.4175,3.463
34.633,0.415,0.4175,3.54
34.667,0.415,0.4175,4.277
34.7,0.415,0.4175,3.108
34.733,0.415,0.4175,3.786
34.767,0.415,0.4175,3.542
34.8,0.415,0.4175,3.804
34.833,0.415,0.4175,2.587
34.867,0.415,0.4175,3.65
34.9,0.415,0.4175,3.907
34.933,0.415,0.4175,3.104
34.967,0.415,0.4175,3.547
35.0,0.415,0.4175,3.406
35.033,0.415,0.4175,3.04
35.067,0.415,0.4175,3.451
35.1,0.415,0.4175,3.178
35.133,0.415,0.4175,2.957
35.167,0.415,0.4175,3.537
35.2,0.415,0.4175,3.598
35.233,0.415,0.4175,3.15
35.267,0.415,0.4175,3.933
35.3,0.415,0.4175,3.336
35.333,0.415,0.4175,4.178
35.367,0.415,0.4175,4.247
35.4,0.415,0.4175,3.239
35.433,0.415,0.4175,4.089
35.467,0.415,0.4175,3.209
35.5,0.415,0.4175,3.483
35.533,0.415,0.4175,3.017
35.567,0.415,0.4175,3.489
35.6,0.415,0.4175,3.888
35.633,0.415,0.4175,4.198
35.667,0.415,0.4175,4.119
