t,x,y,pupil
26.0,0.7276,0.3049,2.845
26.033,0.7276,0.3049,2.997
26.067,0.7276,0.3049,3.124
26.1,0.7276,0.3049,4.499
26.133,0.7276,0.3049,3.417
26.167,0.7276,0.3049,4.126
26.2,0.7276,0.3049,4.137
26.233,0.7276,0.3049,3.581
26.267,0.7276,0.3049,3.649
26.3,0.7276,0.3049,3.738
26.333,0.7276,0.3049,3.096
26.367,0.7276,0.3049,3.963
26.4,0.7276,0.3049,3.036
26.433,0.7276,0.3049,3.433
26.467,0.7276,0.3049,3.578
26.5,0.7276,0.3049,2.857
26.533,0.7276,0.3049,3.647
26.567,0.7276,0.3049,2.895
26.6,0.7276,0.3049,2.966
26.633,0.7276,0.3049,3.946
26.667,0.7276,0.3049,4.279
26.7,0.7276,0.3049,2.806
26.733,0.7276,0.3049,3.162
26.767,0.7276,0.3049,2.82
26.8,0.7276,0.3049,3.564
26.833,0.7276,0.3049,3.817
26.867,0.7276,0.3049,3.553
26.9,0.7276,0.3049,4.503
26.933,0.7276,0.3049,3.101
26.967,0.7276,0.3049,2.975
27.0,0.7276,0.3049,3.538
27.033,0.7276,0.3049,3.902
27.067,0.7276,0.3049,2.897
27.1,0.7276,0.3049,2.97
27.133,0.7276,0.3049,3.587
27.167,0.7276,0.3049,3.67
27.2,0.7276,0.3049,3.365
27.233,0.7276,0.3049,3.531
27.267,0.7276,0.3049,3.761
27.3,0.7276,0.3049,2.544
27.333,0.7276,0.3049,4.275
27.367,0.7276,0.3049,3.909
27.4,0.7276,0.3049,3.578
27.433,0.7276,0.3049,3.735
27.467,0.7276,0.3049,3.241
27.5,0.7276,0.3049,3.387
27.533,0.7276,0.3049,3.222
27.567,0.7276,0.3049,3.422
27.6,0.7276,0.3049,3.357
27.633,0.7276,0.3049,3.518
27.667,0.7276,0.3049,4.006
27.7,0.7276,0.3049,3.811
27.733,0.7276,0.3049,3.853
27.767,0.7276,0.3049,3.483
27.8,0.7276,0.3049,2.907
27.833,0.7276,0.3049,4.224
27.867,0.7276,0.3049,3.453
27.9,0.7276,0.3049,3.855
27.933,0.7276,0.3049,3.623
27.967,0.7276,0.3049,3.494
28.0,0.7276,0.3049,3.572
28.033,0.7276,0.3049,3.716
28.067,0.7276,0.3049,3.467
28.1,0.7276,0.3049,2.982
28.133,0.7276,0.3049,3.201
28.167,0.7276,0.3049,3.883
28.2,0.7276,0.3049,3.647
28.233,0.7276,0.3049,3.55
28.267,0.7276,0.3049,4.15
28.3,0.7276,0.3049,3.926
28.333,0.7276,0.3049,3.153
28.367,0.7276,0.3049,3.53
28.4,0.7276,0.3049,3.224
28.433,0.7276,0.3049,3.089
28.467,0.7276,0.3049,3.639
28.5,0.7276,0.3049,2.847
28.533,0.7276,0.3049,3.971
28.567,0.7276,0.3049,4.164
28.6,0.7276,0.3049,3.298
28.633,0.7276,0.3049,3.284
28.667,0.7276,0.3049,3.528
28.7,0.7276,0.3049,3.108
28.733,0.7276,0.3049,3.892
28.767,0.7276,0.3049,3.277
28.8,0.7276,0.3049,3.719
28.833,0.7276,0.3049,3.63
28.867,0.7276,0.3049,3.709
28.9,0.7276,0.3049,3.204
28.933,0.7276,0.3049,2.798
28.967,0.7276,0.3049,3.76
29.0,0.7276,0.3049,3.575
29.033,0.7276,0.3049,3.539
29.067,0.7276,0.3049,3.907
29.1,0.7276,0.3049,3.006
29.133,0.7276,0.3049,3.179
29.167,0.7276,0.3049,2.962
29.2,0.7276,0.3049,4.174
29.233,0.7276,0.3049,3.51
29.267,0.7276,0.3049,3.759
29.3,0.7276,0.3049,3.044
29.333,0.7276,0.3049,2.968
29.367,0.7276,0.3049,3.518
29.4,0.7276,0.3049,3.72
29.433,0.7276,0.3049,3.551
29.467,0.7276,0.3049,3.453
29.5,0.7276,0.3049,4.066
29.533,0.7276,0.3049,3.133
29.567,0.7276,0.3049,4.261
29.6,0.7276,0.3049,2.931
29.633,0.7276,0.3049,3.014
29.667,0.7276,0.3049,3.411
29.7,0.7276,0.3049,3.387
29.733,0.7276,0.3049,3.776
29.767,0.7276,0.3049,3.151
29.8,0.7276,0.3049,3.027
29.833,0.7276,0.3049,3.457
29.867,0.7276,0.3049,3.733
29.9,0.7276,0.3049,4.04
29.933,0.7276,0.3049,3.106
29.967,0.7276,0.3049,3.47
30.0,0.7276,0.3049,3.914
30.033,0.7276,0.3049,4.034
30.067,0.7276,0.3049,3.559
30.1,0.7276,0.3049,3.314
30.133,0.7276,0.3049,2.985
30.167,0.7276,0.3049,4.044
30.2,0.7276,0.3049,2.791
30.233,0.7276,0.3049,3.737
30.267,0.7276,0.3049,3.514
30.3,0.7276,0.3049,3.342
30.333,0.7276,0.3049,3.718
30.367,0.7276,0.3049,3.057
30.4,0.7276,0.3049,3.609
30.433,0.7276,0.3049,3.618
30.467,0.7276,0.3049,4.273
30.5,0.7276,0.3049,3.674
30.533,0.7276,0.3049,3.558
30.567,0.7276,0.3049,3.437
30.6,0.7276,0.3049,3.84
30.633,0.7276,0.3049,3.499
30.667,0.7276,0.3049,3.608
30.7,0.7276,0.3049,3.909
30.733,0.7276,0.3049,3.225
30.767,0.7276,0.3049,3.175
30.8,0.7276,0.3049,2.97
30.833,0.7276,0.3049,4.028
30.867,0.7276,0.3049,3.974
30.9,0.7276,0.3049,3.646
30.933,0.7276,0.3049,4.07
30.967,0.7276,0.3049,4.025
31.0,0.7276,0.3049,3.35
31.033,0.7276,0.3049,3.541
31.067,0.7276,0.3049,4.127
31.1,0.7276,0.3049,3.691
31.133,0.7276,0.3049,3.842
31.167,0.7276,0.3049,3.088
31.2,0.7276,0.3049,3.76
31.233,0.7276,0.3049,2.726
31.267,0.7276,0.3049,3.909
31.3,0.7276,0.3049,2.733
31.333,0.7276,0.3049,3.333
31.367,0.7276,0.3049,3.768
31.4,0.7276,0.3049,3.388
31.433,0.7276,0.3049,3.568
31.467,0.7276,0.3049,3.148
31.5,0.7276,0.3049,4.182
31.533,0.7276,0.3049,3.91
31.567,0.7276,0.3049,3.376
31.6,0.7276,0.3049,4.171
31.633,0.7276,0.3049,3.282
31.667,0.7276,0.3049,3.542
31.7,0.7276,0.3049,3.302
31.733,0.7276,0.3049,3.828
31.767,0.7276,0.3049,4.011
31.8,0.7276,0.3049,3.165
31.833,0.7276,0.3049,2.856
31.867,0.7276,0.3049,3.683
31.9,0.7276,0.3049,3.602
31.933,0.7276,0.3049,3.695
31.967,0.7276,0.3049,3.382
32.0,0.7276,0.3049,3.996
32.033,0.7276,0.3049,3.479
32.067,0.7276,0.3049,3.399
32.1,0.7276,0.3049,2.97
32.133,0.7276,0.3049,3.429
32.167,0.7276,0.3049,3.277
32.2,0.7276,0.3049,3.4
32.233,0.7276,0.3049,3.422
32.267,0.7276,0.3049,4.112
32.3,0.7276,0.3049,3.997
32.333,0.7276,0.3049,3.483
32.367,0.7276,0.3049,4.241
32.4,0.7276,0.3049,3.376
32.433,0.7276,0.3049,3.523
32.467,0.7276,0.3049,3.038
32.5,0.7276,0.3049,3.229
32.533,0.7276,0.3049,4.8
32.567,0.7276,0.3049,2.925
32.6,0.7276,0.3049,3.19
32.633,0.7276,0.3049,3.524
32.667,0.7276,0.3049,2.657
32.7,0.7276,0.3049,3.837
32.733,0.7276,0.3049,3.836
32.767,0.7276,0.3049,3.667
32.8,0.7276,0.3049,2.936
32.833,0.7276,0.3049,3.12
32.867,0.7276,0.3049,3.268
32.9,0.7276,0.3049,3.744
32.933,0.7276,0.3049,4.397
32.967,0.7276,0.3049,3.195
33.0,0.7276,0.3049,3.311
33.033,0.7276,0.3049,3.171
33.067,0.7276,0.3049,3.666
33.1,0.7276,0.3049,2.987
33.133,0.7276,0.3049,3.631
33.167,0.7276,0.3049,4.097
33.2,0.7276,0.3049,3.225
33.233,0.7276,0.3049,3.571
33.267,0.7276,0.3049,3.454
33.3,0.7276,0.3049,3.001
33.333,0.7276,0.3049,3.187
33.367,0.7276,0.3049,3.29
33.4,0.7276,0.3049,2.827
33.433,0.7276,0.3049,2.984
33.467,0.7276,0.3049,3.857
33.5,0.7276,0.3049,3.398
33.533,0.7276,0.3049,3.154
33.567,0.7276,0.3049,3.709
33.6,0.7276,0.3049,3.639
33.633,0.7276,0.3049,3.049
33.667,0.7276,0.3049,3.408
33.7,0.7276,0.3049,2.414
33.733,0.7276,0.3049,3.411
33.767,0.7276,0.3049,4.042
33.8,0.7276,0.3049,3.549
33.833,0.7276,0.3049,3.359
33.867,0.7276,0.3049,3.777
33.9,0.7276,0.3049,2.772
33.933,0.7276,0.3049,4.163
33.967,0.7276,0.3049,3.811
34.0,0.7276,0.3049,3.935
34.033,0.7276,0.3049,2.752
34.067,0.7276,0.3049,2.952
34.1,0.7276,0.3049,3.276
34.133,0.7276,0.3049,2.796
34.167,0.7276,0.3049,3.801
34.2,0.7276,0.3049,3.312
34.233,0.7276,0.3049,2.729
34.267,0.7276,0.3049,3.631
34.3,0.7276,0.3049,3.496
34.333,0.7276,0.3049,3.391
34.367,0.7276,0.3049,3.062
34.4,0.7276,0.3049,3.485
34.433,0.7276,0.3049,3.43
34.467,0.7276,0.3049,3.053
34.5,0.7276,0.3049,3.832
34.533,0.7276,0.3049,3.359
34.567,0.7276,0.3049,3.483
34.6,0.7276,0.3049,3.426
34.633,0.7276,0.3049,3.317
34.667,0.7276,0.3049,3.127
34.7,0.7276,0.3049,3.392
34.733,0.7276,0.3049,2.893
34.767,0.7276,0.3049,3.656
34.8,0.7276,0.3049,3.319
34.833,0.7276,0.3049,3.467
34.867,0.7276,0.3049,3.658
34.9,0.7276,0.3049,3.521
34.933,0.7276,0.3049,3.423
34.967,0.7276,0.3049,2.886
35.0,0.7276,0.3049,4.068
35.033,0.7276,0.3049,3.059
35.067,0.7276,0.3049,2.711
35.1,0.7276,0.3049,3.553
35.133,0.7276,0.3049,3.217
35.167,0.7276,0.3049,2.912
35.2,0.7276,0.3049,3.16
35.233,0.7276,0.3049,2.685
35.267,0.7276,0.3049,3.144
35.3,0.7276,0.3049,3.451
35.333,0.7276,0.3049,4.248
35.367,0.7276,0.3049,3.853
35.4,0.7276,0.3049,4.015
35.433,0.7276,0.3049,3.446
35.467,0.7276,0.3049,3.532
35.5,0.7276,0.3049,3.665
35.533,0.7276,0.3049,3.112
35.567,0.7276,0.3049,3.32
35.6,0.7276,0.3049,3.87
35.633,0.7276,0.3049,3.496
35.667,0.7276,0.3049,2.736
35.7,0.7276,0.3049,3.574
35.733,0.7276,0.3049,2.941
35.767,0.7276,0.3049,4.068
35.8,0.7276,0.3049,4.316
35.833,0.7276,0.3049,3.458
35.867,0.7276,0.3049,3.645
35.9,0.7276,0.3049,3.066
35.933,0.7276,0.3049,3.261
35.967,0.7276,0.3049,3.369
36.0,0.7276,0.3049,3.382
36.033,0.7276,0.3049,3.232
36.067,0.7276,0.3049,3.378
36.1,0.7276,0.3049,3.151
36.133,0.7276,0.3049,3.658
36.167,0.7276,0.3049,3.43
36.2,0.7276,0.3049,4.042
36.233,0.7276,0.3049,3.177
36.267,0.7276,0.3049,3.735
36.3,0.7276,0.3049,3.537
36.333,0.7276,0.3049,3.386
36.367,0.7276,0.3049,4.202
36.4,0.7276,0.3049,4.076
36.433,0.7276,0.3049,3.31
36.467,0.7276,0.3049,4.168
36.5,0.7276,0.3049,2.863
36.533,0.7276,0.3049,3.227
36.567,0.7276,0.3049,2.961
36.6,0.7276,0.3049,3.327
36.633,0.7276,0.3049,3.637
36.667,0.7276,0.3049,3.363
36.7,0.7276,0.3049,3.466
36.733,0.7276,0.3049,4.298
36.767,0.7276,0.3049,3.433
36.8,0.7276,0.3049,3.204
36.833,0.7276,0.3049,3.846
36.867,0.7276,0.3049,3.367
36.9,0.7276,0.3049,3.44
36.933,0.7276,0.3049,2.953
36.967,0.7276,0.3049,3.202
37.0,0.7276,0.3049,3.587
37.033,0.7276,0.3049,2.873
37.067,0.7276,0.3049,3.583
37.1,0.7276,0.3049,3.353
37.133,0.7276,0.3049,2.994
37.167,0.7276,0.3049,3.285
37.2,0.7276,0.3049,3.021
37.233,0.7276,0.3049,3.926
37.267,0.7276,0.3049,2.983
37.3,0.7276,0.3049,3.786
37.333,0.7276,0.3049,3.609
37.367,0.7276,0.3049,3.761
37.4,0.7276,0.3049,3.713
37.433,0.7276,0.3049,3.504
37.467,0.7276,0.3049,3.857
37.5,0.7276,0.3049,3.5
37.533,0.7276,0.3049,3.32
37.567,0.7276,0.3049,3.552
37.6,0.7276,0.3049,3.692
37.633,0.7276,0.3049,2.717
37.667,0.7276,0.3049,3.703
37.7,0.7276,0.3049,3.673
37.733,0.7276,0.3049,3.466
37.767,0.7276,0.3049,3.131
37.8,0.7276,0.3049,4.021
37.833,0.7276,0.3049,3.526
37.867,0.7276,0.3049,3.862
37.9,0.7276,0.3049,4.191
37.933,0.7276,0.3049,2.611
37.967,0.7276,0.3049,2.72
38.0,0.7276,0.3049,3.995
38.033,0.7276,0.3049,2.859
38.067,0.7276,0.3049,2.719
38.1,0.7276,0.3049,3.954
38.133,0.7276,0.3049,3.788
38.167,0.7276,0.3049,3.654
38.2,0.7276,0.3049,3.53
38.233,0.7276,0.3049,3.356
38.267,0.7276,0.3049,3.784
38.3,0.7276,0.3049,3.347
38.333,0.7276,0.3049,3.415
38.367,0.7276,0.3049,3.905
38.4,0.7276,0.3049,3.78
38.433,0.7276,0.3049,2.705
38.467,0.7276,0.3049,2.766
38.5,0.7276,0.3049,3.08
38.533,0.7276,0.3049,3.63
38.567,0.7276,0.3049,3.611
38.6,0.7276,0.3049,4.005
38.633,0.7276,0.3049,3.609
38.667,0.7276,0.3049,3.922
38.7,0.7276,0.3049,4.021
38.733,0.7276,0.3049,3.756
38.767,0.7276,0.3049,3.386
38.8,0.7276,0.3049,3.827
38.833,0.7276,0.3049,3.013
