t,x,y,pupil
26.0,0.4022,0.3842,3.73
26.033,0.4022,0.3842,3.531
26.067,0.4022,0.3842,3.363
26.1,0.4022,0.3842,3.736
26.133,0.4022,0.3842,3.862
26.167,0.4022,0.3842,2.72
26.2,0.4022,0.3842,3.321
26.233,0.4022,0.3842,3.18
26.267,0.4022,0.3842,3.703
26.3,0.4022,0.3842,3.067
26.333,0.4022,0.3842,2.857
26.367,0.4022,0.3842,4.232
26.4,0.4022,0.3842,4.193
26.433,0.4022,0.3842,4.595
26.467,0.4022,0.3842,3.362
26.5,0.4022,0.3842,3.071
26.533,0.4022,0.3842,3.497
26.567,0.4022,0.3842,3.041
26.6,0.4022,0.3842,3.816
26.633,0.4022,0.3842,3.442
26.667,0.4022,0.3842,3.539
26.7,0.4022,0.3842,2.542
26.733,0.4022,0.3842,4.052
26.767,0.4022,0.3842,3.334
26.8,0.4022,0.3842,4.035
26.833,0.4022,0.3842,3.537
26.867,0.4022,0.3842,2.942
26.9,0.4022,0.3842,3.673
26.933,0.4022,0.3842,3.39
26.967,0.4022,0.3842,3.489
27.0,0.4022,0.3842,3.131
27.033,0.4022,0.3842,3.789
27.067,0.4022,0.3842,3.077
27.1,0.4022,0.3842,3.687
27.133,0.4022,0.3842,3.04
27.167,0.4022,0.3842,3.675
27.2,0.4022,0.3842,4.047
27.233,0.4022,0.3842,3.447
27.267,0.4022,0.3842,3.276
27.3,0.4022,0.3842,3.66
27.333,0.4022,0.3842,4.323
27.367,0.4022,0.3842,3.87
27.4,0.4022,0.3842,3.36
27.433,0.4022,0.3842,3.519
27.467,0.4022,0.3842,3.383
27.5,0.4022,0.3842,3.815
27.533,0.4022,0.3842,3.418
27.567,0.4022,0.3842,4.076
27.6,0.4022,0.3842,3.457
27.633,0.4022,0.3842,3.051
27.667,0.4022,0.3842,4.235
27.7,0.4022,0.3842,3.912
27.733,0.4022,0.3842,3.424
27.767,0.4022,0.3842,3.348
27.8,0.4022,0.3842,4.022
27.833,0.4022,0.3842,3.327
27.867,0.4022,0.3842,4.01
27.9,0.4022,0.3842,3.765
27.933,0.4022,0.3842,4.105
27.967,0.4022,0.3842,2.951
28.0,0.4022,0.3842,4.094
28.033,0.4022,0.3842,3.209
28.067,0.4022,0.3842,3.39
28.1,0.4022,0.3842,3.241
28.133,0.4022,0.3842,3.411
28.167,0.4022,0.3842,3.198
28.2,0.4022,0.3842,3.402
28.233,0.4022,0.3842,2.919
28.267,0.4022,0.3842,3.713
28.3,0.4022,0.3842,3.272
28.333,0.4022,0.3842,3.773
28.367,0.4022,0.3842,3.343
28.4,0.4022,0.3842,3.087
28.433,0.4022,0.3842,3.214
28.467,0.4022,0.3842,3.527
28.5,0.4022,0.3842,3.049
28.533,0.4022,0.3842,3.178
28.567,0.4022,0.3842,3.92
28.6,0.4022,0.3842,3.905
28.633,0.4022,0.3842,3.448
28.667,0.4022,0.3842,4.038
28.7,0.4022,0.3842,3.31
28.733,0.4022,0.3842,3.55
28.767,0.4022,0.3842,3.444
28.8,0.4022,0.3842,3.837
28.833,0.4022,0.3842,3.541
28.867,0.4022,0.3842,3.812
