t,x,y,pupil
26.0,0.7465,0.7541,3.17
26.033,0.7465,0.7541,3.627
26.067,0.7465,0.7541,3.675
26.1,0.7465,0.7541,3.452
26.133,0.7465,0.7541,2.992
26.167,0.7465,0.7541,3.656
26.2,0.7465,0.7541,3.732
26.233,0.7465,0.7541,3.313
26.267,0.7465,0.7541,3.409
26.3,0.7465,0.7541,3.314
26.333,0.7465,0.7541,3.502
26.367,0.7465,0.7541,3.887
26.4,0.7465,0.7541,4.22
26.433,0.7465,0.7541,3.388
26.467,0.7465,0.7541,3.726
26.5,0.7465,0.7541,2.679
26.533,0.7465,0.7541,2.7
26.567,0.7465,0.7541,3.433
26.6,0.7465,0.7541,3.512
26.633,0.7465,0.7541,4.327
26.667,0.7465,0.7541,3.7
26.7,0.7465,0.7541,2.675
26.733,0.7465,0.7541,3.477
26.767,0.7465,0.7541,3.826
26.8,0.7465,0.7541,3.554
26.833,0.7465,0.7541,3.126
26.867,0.7465,0.7541,3.582
26.9,0.7465,0.7541,3.468
26.933,0.7465,0.7541,3.591
26.967,0.7465,0.7541,2.508
27.0,0.7465,0.7541,4.003
27.033,0.7465,0.7541,3.049
27.067,0.7465,0.7541,3.504
27.1,0.7465,0.7541,3.252
27.133,0.7465,0.7541,3.896
27.167,0.7465,0.7541,3.307
27.2,0.7465,0.7541,3.765
27.233,0.7465,0.7541,4.121
27.267,0.7465,0.7541,3.968
27.3,0.7465,0.7541,3.412
27.333,0.7465,0.7541,3.112
27.367,0.7465,0.7541,3.065
27.4,0.7465,0.7541,3.667
27.433,0.7465,0.7541,3.676
27.467,0.7465,0.7541,3.867
27.5,0.7465,0.7541,3.538
27.533,0.7465,0.7541,2.765
27.567,0.7465,0.7541,4.139
27.6,0.7465,0.7541,3.315
27.633,0.7465,0.7541,3.213
27.667,0.7465,0.7541,2.908
27.7,0.7465,0.7541,3.734
27.733,0.7465,0.7541,3.19
27.767,0.7465,0.7541,3.073
27.8,0.7465,0.7541,3.959
27.833,0.7465,0.7541,4.029
27.867,0.7465,0.7541,3.751
27.9,0.7465,0.7541,3.856
27.933,0.7465,0.7541,3.337
27.967,0.7465,0.7541,2.943
28.0,0.7465,0.7541,3.807
28.033,0.7465,0.7541,4.05
28.067,0.7465,0.7541,3.651
28.1,0.7465,0.7541,3.115
28.133,0.7465,0.7541,3.463
28.167,0.7465,0.7541,3.566
28.2,0.7465,0.7541,2.665
28.233,0.7465,0.7541,3.135
28.267,0.7465,0.7541,3.542
28.3,0.7465,0.7541,3.608
28.333,0.7465,0.7541,2.604
28.367,0.7465,0.7541,3.608
28.4,0.7465,0.7541,3.423
28.433,0.7465,0.7541,3.281
28.467,0.7465,0.7541,3.711
28.5,0.7465,0.7541,3.548
28.533,0.7465,0.7541,3.805
28.567,0.7465,0.7541,3.107
28.6,0.7465,0.7541,3.431
28.633,0.7465,0.7541,2.689
28.667,0.7465,0.7541,2.809
28.7,0.7465,0.7541,3.489
28.733,0.7465,0.7541,3.752
28.767,0.7465,0.7541,3.577
28.8,0.7465,0.7541,2.9
28.833,0.7465,0.7541,3.845
28.867,0.7465,0.7541,3.975
28.9,0.7465,0.7541,3.698
28.933,0.7465,0.7541,3.737
28.967,0.7465,0.7541,3.926
29.0,0.7465,0.7541,3.847
29.033,0.7465,0.7541,3.564
29.067,0.7465,0.7541,3.561
29.1,0.7465,0.7541,3.09
29.133,0.7465,0.7541,3.936
29.167,0.7465,0.7541,2.487
29.2,0.7465,0.7541,3.465
29.233,0.7465,0.7541,3.763
29.267,0.7465,0.7541,3.241
29.3,0.7465,0.7541,3.388
29.333,0.7465,0.7541,3.492
29.367,0.7465,0.7541,3.824
29.4,0.7465,0.7541,3.857
29.433,0.7465,0.7541,3.795
29.467,0.7465,0.7541,3.631
29.5,0.7465,0.7541,3.611
29.533,0.7465,0.7541,3.79
29.567,0.7465,0.7541,3.092
29.6,0.7465,0.7541,3.771
29.633,0.7465,0.7541,3.055
29.667,0.7465,0.7541,2.841
29.7,0.7465,0.7541,3.562
29.733,0.7465,0.7541,3.303
29.767,0.7465,0.7541,3.696
29.8,0.7465,0.7541,3.97
29.833,0.7465,0.7541,2.983
29.867,0.7465,0.7541,2.958
29.9,0.7465,0.7541,3.491
29.933,0.7465,0.7541,3.588
29.967,0.7465,0.7541,3.266
30.0,0.7465,0.7541,4.04
30.033,0.7465,0.7541,3.89
30.067,0.7465,0.7541,3.012
30.1,0.7465,0.7541,4.302
30.133,0.7465,0.7541,4.162
30.167,0.7465,0.7541,3.641
30.2,0.7465,0.7541,3.468
30.233,0.7465,0.7541,4.091
30.267,0.7465,0.7541,3.498
30.3,0.7465,0.7541,3.346
30.333,0.7465,0.7541,2.639
30.367,0.7465,0.7541,3.759
30.4,0.7465,0.7541,3.862
30.433,0.7465,0.7541,3.232
30.467,0.7465,0.7541,3.159
30.5,0.7465,0.7541,4.087
30.533,0.7465,0.7541,3.781
30.567,0.7465,0.7541,3.402
30.6,0.7465,0.7541,3.561
30.633,0.7465,0.7541,3.436
30.667,0.7465,0.7541,3.356
30.7,0.7465,0.7541,3.612
30.733,0.7465,0.7541,3.865
30.767,0.7465,0.7541,3.859
30.8,0.7465,0.7541,3.266
30.833,0.7465,0.7541,3.513
30.867,0.7465,0.7541,3.576
30.9,0.7465,0.7541,3.422
30.933,0.7465,0.7541,3.142
30.967,0.7465,0.7541,4.034
31.0,0.7465,0.7541,3.375
31.033,0.7465,0.7541,3.187
31.067,0.7465,0.7541,3.782
31.1,0.7465,0.7541,3.352
31.133,0.7465,0.7541,3.761
31.167,0.7465,0.7541,3.359
31.2,0.7465,0.7541,2.691
31.233,0.7465,0.7541,3.695
31.267,0.7465,0.7541,3.648
31.3,0.7465,0.7541,3.52
31.333,0.7465,0.7541,3.76
31.367,0.7465,0.7541,3.192
31.4,0.7465,0.7541,3.773
31.433,0.7465,0.7541,3.92
31.467,0.7465,0.7541,4.171
31.5,0.7465,0.7541,3.667
31.533,0.7465,0.7541,2.599
31.567,0.7465,0.7541,3.212
31.6,0.7465,0.7541,3.508
31.633,0.7465,0.7541,3.975
31.667,0.7465,0.7541,3.583
31.7,0.7465,0.7541,3.674
31.733,0.7465,0.7541,3.92
31.767,0.7465,0.7541,4.052
31.8,0.7465,0.7541,2.373
31.833,0.7465,0.7541,3.813
31.867,0.7465,0.7541,3.477
31.9,0.7465,0.7541,4.188
31.933,0.7465,0.7541,2.766
31.967,0.7465,0.7541,3.068
32.0,0.7465,0.7541,3.239
32.033,0.7465,0.7541,4.438
32.067,0.7465,0.7541,3.942
32.1,0.7465,0.7541,2.583
32.133,0.7465,0.7541,4.264
32.167,0.7465,0.7541,3.73
32.2,0.7465,0.7541,3.144
32.233,0.7465,0.7541,3.591
32.267,0.7465,0.7541,3.309
32.3,0.7465,0.7541,3.587
32.333,0.7465,0.7541,3.475
32.367,0.7465,0.7541,3.857
32.4,0.7465,0.7541,4.398
32.433,0.7465,0.7541,4.761
32.467,0.7465,0.7541,3.456
32.5,0.7465,0.7541,3.522
32.533,0.7465,0.7541,2.915
32.567,0.7465,0.7541,3.727
32.6,0.7465,0.7541,3.365
32.633,0.7465,0.7541,3.43
32.667,0.7465,0.7541,4.322
32.7,0.7465,0.7541,3.217
32.733,0.7465,0.7541,3.659
32.767,0.7465,0.7541,3.303
32.8,0.7465,0.7541,4.073
32.833,0.7465,0.7541,3.043
32.867,0.7465,0.7541,3.717
32.9,0.7465,0.7541,2.988
32.933,0.7465,0.7541,3.725
32.967,0.7465,0.7541,3.509
33.0,0.7465,0.7541,3.063
33.033,0.7465,0.7541,4.019
33.067,0.7465,0.7541,3.537
33.1,0.7465,0.7541,4.292
33.133,0.7465,0.7541,3.744
33.167,0.7465,0.7541,3.564
33.2,0.7465,0.7541,3.48
33.233,0.7465,0.7541,2.766
33.267,0.7465,0.7541,2.836
33.3,0.7465,0.7541,3.397
33.333,0.7465,0.7541,2.955
33.367,0.7465,0.7541,3.212
33.4,0.7465,0.7541,3.666
33.433,0.7465,0.7541,2.735
33.467,0.7465,0.7541,3.69
33.5,0.7465,0.7541,4.117
33.533,0.7465,0.7541,3.552
33.567,0.7465,0.7541,3.16
33.6,0.7465,0.7541,3.156
33.633,0.7465,0.7541,3.656
33.667,0.7465,0.7541,3.855
33.7,0.7465,0.7541,3.739
33.733,0.7465,0.7541,3.233
33.767,0.7465,0.7541,2.975
33.8,0.7465,0.7541,3.405
33.833,0.7465,0.7541,3.314
33.867,0.7465,0.7541,3.479
33.9,0.7465,0.7541,3.68
33.933,0.7465,0.7541,3.263
33.967,0.7465,0.7541,3.147
34.0,0.7465,0.7541,3.227
34.033,0.7465,0.7541,3.738
34.067,0.7465,0.7541,4.042
34.1,0.7465,0.7541,4.086
34.133,0.7465,0.7541,4.381
34.167,0.7465,0.7541,3.475
34.2,0.7465,0.7541,4.144
34.233,0.7465,0.7541,3.434
34.267,0.7465,0.7541,3.657
34.3,0.7465,0.7541,3.476
34.333,0.7465,0.7541,2.902
34.367,0.7465,0.7541,3.572
34.4,0.7465,0.7541,3.162
34.433,0.7465,0.7541,3.809
34.467,0.7465,0.7541,3.292
34.5,0.7465,0.7541,3.725
34.533,0.7465,0.7541,3.564
34.567,0.7465,0.7541,3.173
34.6,0.7465,0.7541,2.76
34.633,0.7465,0.7541,3.264
34.667,0.7465,0.7541,3.252
34.7,0.7465,0.7541,3.682
34.733,0.7465,0.7541,3.709
34.767,0.7465,0.7541,3.38
34.8,0.7465,0.7541,3.129
34.833,0.7465,0.7541,3.465
34.867,0.7465,0.7541,3.886
34.9,0.7465,0.7541,3.46
34.933,0.7465,0.7541,3.623
34.967,0.7465,0.7541,4.038
35.0,0.7465,0.7541,3.233
35.033,0.7465,0.7541,3.948
35.067,0.7465,0.7541,3.481
35.1,0.7465,0.7541,3.863
35.133,0.7465,0.7541,3.893
35.167,0.7465,0.7541,3.608
35.2,0.7465,0.7541,3.198
35.233,0.7465,0.7541,3.594
35.267,0.7465,0.7541,3.472
35.3,0.7465,0.7541,3.287
35.333,0.7465,0.7541,3.2
35.367,0.7465,0.7541,3.384
35.4,0.7465,0.7541,3.2
35.433,0.7465,0.7541,3.664
35.467,0.7465,0.7541,4.063
35.5,0.7465,0.7541,2.904
35.533,0.7465,0.7541,2.986
35.567,0.7465,0.7541,3.41
35.6,0.7465,0.7541,3.525
35.633,0.7465,0.7541,3.961
35.667,0.7465,0.7541,3.116
35.7,0.7465,0.7541,3.528
