t,x,y,pupil
26.033,0.0639,0.7472,3.312
26.067,0.0639,0.7472,3.516
26.1,0.0639,0.7472,3.617
26.133,0.0639,0.7472,3.916
26.167,0.0639,0.7472,3.617
26.2,0.0639,0.7472,3.258
26.233,0.0639,0.7472,4.005
26.267,0.0639,0.7472,3.086
26.3,0.0639,0.7472,3.5
26.333,0.0639,0.7472,3.666
26.367,0.0639,0.7472,3.178
26.4,0.0639,0.7472,3.589
26.433,0.0639,0.7472,3.231
26.467,0.0639,0.7472,3.533
26.5,0.0639,0.7472,3.495
26.533,0.0639,0.7472,3.102
26.567,0.0639,0.7472,3.42
26.6,0.0639,0.7472,2.916
26.633,0.0639,0.7472,4.021
26.667,0.0639,0.7472,3.273
26.7,0.0639,0.7472,3.084
26.733,0.0639,0.7472,3.143
26.767,0.0639,0.7472,3.587
26.8,0.0639,0.7472,3.366
26.833,0.0639,0.7472,3.438
26.867,0.0639,0.7472,3.817
26.9,0.0639,0.7472,3.193
26.933,0.0639,0.7472,2.957
26.967,0.0639,0.7472,3.551
27.0,0.0639,0.7472,3.337
27.033,0.0639,0.7472,3.928
27.067,0.0639,0.7472,3.508
27.1,0.0639,0.7472,3.634
27.133,0.0639,0.7472,4.142
27.167,0.0639,0.7472,3.831
27.2,0.0639,0.7472,3.08
27.233,0.0639,0.7472,4.071
27.267,0.0639,0.7472,3.407
27.3,0.0639,0.7472,3.932
27.333,0.0639,0.7472,3.279
27.367,0.0639,0.7472,3.924
27.4,0.0639,0.7472,4.057
27.433,0.0639,0.7472,3.697
27.467,0.0639,0.7472,3.473
27.5,0.0639,0.7472,4.165
27.533,0.0639,0.7472,3.11
27.567,0.0639,0.7472,3.55
27.6,0.0639,0.7472,3.976
27.633,0.0639,0.7472,4.062
27.667,0.0639,0.7472,2.857
27.7,0.0639,0.7472,3.278
27.733,0.0639,0.7472,3.41
27.767,0.0639,0.7472,2.892
27.8,0.0639,0.7472,4.238
27.833,0.0639,0.7472,3.92
27.867,0.0639,0.7472,3.881
27.9,0.0639,0.7472,3.541
27.933,0.0639,0.7472,4.329
27.967,0.0639,0.7472,3.105
28.0,0.0639,0.7472,3.224
28.033,0.0639,0.7472,3.671
28.067,0.0639,0.7472,2.869
28.1,0.0639,0.7472,3.849
28.133,0.0639,0.7472,3.707
28.167,0.0639,0.7472,3.867
28.2,0.0639,0.7472,3.281
28.233,0.0639,0.7472,3.616
28.267,0.0639,0.7472,3.626
28.3,0.0639,0.7472,3.531
28.333,0.0639,0.7472,3.523
28.367,0.0639,0.7472,3.778
28.4,0.0639,0.7472,3.527
28.433,0.0639,0.7472,3.787
28.467,0.0639,0.7472,3.454
28.5,0.0639,0.7472,3.512
28.533,0.0639,0.7472,4.521
28.567,0.0639,0.7472,3.554
28.6,0.0639,0.7472,2.836
28.633,0.0639,0.7472,4.421
28.667,0.0639,0.7472,3.897
28.7,0.0639,0.7472,3.293
28.733,0.0639,0.7472,3.679
28.767,0.0639,0.7472,3.216
28.8,0.0639,0.7472,3.408
28.833,0.0639,0.7472,2.766
28.867,0.0639,0.7472,3.944
28.9,0.0639,0.7472,3.334
28.933,0.0639,0.7472,4.29
28.967,0.0639,0.7472,3.005
29.0,0.0639,0.7472,4.27
29.033,0.0639,0.7472,3.327
29.067,0.0639,0.7472,3.793
29.1,0.0639,0.7472,3.357
29.133,0.0639,0.7472,3.083
29.167,0.0639,0.7472,3.079
29.2,0.0639,0.7472,3.241
29.233,0.0639,0.7472,3.11
29.267,0.0639,0.7472,4.226
29.3,0.0639,0.7472,3.759
29.333,0.0639,0.7472,3.229
29.367,0.0639,0.7472,3.47
29.4,0.0639,0.7472,3.779
29.433,0.0639,0.7472,3.292
29.467,0.0639,0.7472,3.094
29.5,0.0639,0.7472,4.319
29.533,0.0639,0.7472,3.391
29.567,0.0639,0.7472,3.467
29.6,0.0639,0.7472,3.622
29.633,0.0639,0.7472,3.522
29.667,0.0639,0.7472,3.492
29.7,0.0639,0.7472,4.29
29.733,0.0639,0.7472,3.721
29.767,0.0639,0.7472,3.796
29.8,0.0639,0.7472,3.384
29.833,0.0639,0.7472,3.741
29.867,0.0639,0.7472,4.619
29.9,0.0639,0.7472,3.873
29.933,0.0639,0.7472,3.75
29.967,0.0639,0.7472,3.6
30.0,0.0639,0.7472,4.207
30.033,0.0639,0.7472,3.933
30.067,0.0639,0.7472,4.072
30.1,0.0639,0.7472,2.5
30.133,0.0639,0.7472,3.595
30.167,0.0639,0.7472,3.617
30.2,0.0639,0.7472,3.875
30.233,0.0639,0.7472,3.414
30.267,0.0639,0.7472,3.596
30.3,0.0639,0.7472,3.616
30.333,0.0639,0.7472,3.421
30.367,0.0639,0.7472,3.229
30.4,0.0639,0.7472,3.407
30.433,0.0639,0.7472,3.574
30.467,0.0639,0.7472,2.76
30.5,0.0639,0.7472,2.657
30.533,0.0639,0.7472,3.881
30.567,0.0639,0.7472,3.367
30.6,0.0639,0.7472,2.912
30.633,0.0639,0.7472,3.499
30.667,0.0639,0.7472,3.905
30.7,0.0639,0.7472,3.763
30.733,0.0639,0.7472,3.213
30.767,0.0639,0.7472,2.765
30.8,0.0639,0.7472,4.088
30.833,0.0639,0.7472,3.063
30.867,0.0639,0.7472,3.437
30.9,0.0639,0.7472,3.441
30.933,0.0639,0.7472,3.431
30.967,0.0639,0.7472,4.03
31.0,0.0639,0.7472,3.49
31.033,0.0639,0.7472,4.493
31.067,0.0639,0.7472,3.092
31.1,0.0639,0.7472,3.397
31.133,0.0639,0.7472,3.348
31.167,0.0639,0.7472,3.299
31.2,0.0639,0.7472,3.91
31.233,0.0639,0.7472,4.08
31.267,0.0639,0.7472,3.244
31.3,0.0639,0.7472,4.449
31.333,0.0639,0.7472,3.549
31.367,0.0639,0.7472,3.352
31.4,0.0639,0.7472,3.818
31.433,0.0639,0.7472,3.826
31.467,0.0639,0.7472,3.193
31.5,0.0639,0.7472,3.581
31.533,0.0639,0.7472,4.073
31.567,0.0639,0.7472,3.139
31.6,0.0639,0.7472,3.484
31.633,0.0639,0.7472,3.525
31.667,0.0639,0.7472,3.501
31.7,0.0639,0.7472,2.885
31.733,0.0639,0.7472,3.467
31.767,0.0639,0.7472,3.948
31.8,0.0639,0.7472,3.831
31.833,0.0639,0.7472,2.916
31.867,0.0639,0.7472,3.453
31.9,0.0639,0.7472,3.487
31.933,0.0639,0.7472,3.842
31.967,0.0639,0.7472,3.78
32.0,0.0639,0.7472,3.67
32.033,0.0639,0.7472,2.934
32.067,0.0639,0.7472,4.367
32.1,0.0639,0.7472,3.393
32.133,0.0639,0.7472,3.131
32.167,0.0639,0.7472,3.49
32.2,0.0639,0.7472,4.069
32.233,0.0639,0.7472,3.727
32.267,0.0639,0.7472,2.948
32.3,0.0639,0.7472,3.423
32.333,0.0639,0.7472,3.702
32.367,0.0639,0.7472,4.097
32.4,0.0639,0.7472,3.561
32.433,0.0639,0.7472,3.546
32.467,0.0639,0.7472,3.684
32.5,0.0639,0.7472,3.775
32.533,0.0639,0.7472,3.669
32.567,0.0639,0.7472,4.189
32.6,0.0639,0.7472,3.435
32.633,0.0639,0.7472,3.126
32.667,0.0639,0.7472,3.753
32.7,0.0639,0.7472,4.061
32.733,0.0639,0.7472,3.123
32.767,0.0639,0.7472,3.355
32.8,0.0639,0.7472,3.476
32.833,0.0639,0.7472,3.602
32.867,0.0639,0.7472,3.938
32.9,0.0639,0.7472,4.205
32.933,0.0639,0.7472,3.36
32.967,0.0639,0.7472,3.441
33.0,0.0639,0.7472,3.81
33.033,0.0639,0.7472,3.236
33.067,0.0639,0.7472,4.229
33.1,0.0639,0.7472,2.885
33.133,0.0639,0.7472,3.255
33.167,0.0639,0.7472,3.415
33.2,0.0639,0.7472,3.284
33.233,0.0639,0.7472,4.213
33.267,0.0639,0.7472,3.766
33.3,0.0639,0.7472,3.383
33.333,0.0639,0.7472,3.39
33.367,0.0639,0.7472,3.102
33.4,0.0639,0.7472,3.876
33.433,0.0639,0.7472,4.338
33.467,0.0639,0.7472,3.938
33.5,0.0639,0.7472,3.47
33.533,0.0639,0.7472,2.774
33.567,0.0639,0.7472,2.953
33.6,0.0639,0.7472,3.825
33.633,0.0639,0.7472,3.446
33.667,0.0639,0.7472,3.574
33.7,0.0639,0.7472,3.491
33.733,0.0639,0.7472,3.639
33.767,0.0639,0.7472,3.15
33.8,0.0639,0.7472,4.099
33.833,0.0639,0.7472,3.247
33.867,0.0639,0.7472,3.189
33.9,0.0639,0.7472,3.277
33.933,0.0639,0.7472,3.066
33.967,0.0639,0.7472,3.401
34.0,0.0639,0.7472,3.554
34.033,0.0639,0.7472,3.394
34.067,0.0639,0.7472,3.51
