t,x,y,pupil
26.1,0.6376,0.9214,4.148
26.133,0.6376,0.9214,3.278
26.167,0.6376,0.9214,4.612
26.2,0.6376,0.9214,3.026
26.233,0.6376,0.9214,3.457
26.267,0.6376,0.9214,3.488
26.3,0.6376,0.9214,2.623
26.333,0.6376,0.9214,3.472
26.367,0.6376,0.9214,3.995
26.4,0.6376,0.9214,3.414
26.433,0.6376,0.9214,3.252
26.467,0.6376,0.9214,3.5
26.5,0.6376,0.9214,3.609
26.533,0.6376,0.9214,3.326
26.567,0.6376,0.9214,3.657
26.6,0.6376,0.9214,3.322
26.633,0.6376,0.9214,2.776
26.667,0.6376,0.9214,3.974
26.7,0.6376,0.9214,3.595
26.733,0.6376,0.9214,4.115
26.767,0.6376,0.9214,3.191
26.8,0.6376,0.9214,3.474
26.833,0.6376,0.9214,3.996
26.867,0.6376,0.9214,3.196
26.9,0.6376,0.9214,3.6
26.933,0.6376,0.9214,2.959
26.967,0.6376,0.9214,3.279
27.0,0.6376,0.9214,3.455
27.033,0.6376,0.9214,3.642
27.067,0.6376,0.9214,3.837
27.1,0.6376,0.9214,3.731
27.133,0.6376,0.9214,3.76
27.167,0.6376,0.9214,3.971
27.2,0.6376,0.9214,3.727
27.233,0.6376,0.9214,3.125
27.267,0.6376,0.9214,3.46
27.3,0.6376,0.9214,2.847
27.333,0.6376,0.9214,3.684
27.367,0.6376,0.9214,3.987
27.4,0.6376,0.9214,4.123
27.433,0.6376,0.9214,3.654
27.467,0.6376,0.9214,3.54
27.5,0.6376,0.9214,2.964
27.533,0.6376,0.9214,3.572
27.567,0.6376,0.9214,3.973
27.6,0.6376,0.9214,2.914
27.633,0.6376,0.9214,4.087
27.667,0.6376,0.9214,4.091
27.7,0.6376,0.9214,3.222
27.733,0.6376,0.9214,2.889
27.767,0.6376,0.9214,3.222
27.8,0.6376,0.9214,3.417
27.833,0.6376,0.9214,3.252
27.867,0.6376,0.9214,3.44
27.9,0.6376,0.9214,4.174
27.933,0.6376,0.9214,4.244
27.967,0.6376,0.9214,3.129
28.0,0.6376,0.9214,4.216
28.033,0.6376,0.9214,2.958
28.067,0.6376,0.9214,4.132
28.1,0.6376,0.9214,3.688
28.133,0.6376,0.9214,3.703
28.167,0.6376,0.9214,3.795
28.2,0.6376,0.9214,3.739
28.233,0.6376,0.9214,3.521
28.267,0.6376,0.9214,3.929
28.3,0.6376,0.9214,4.197
28.333,0.6376,0.9214,3.324
28.367,0.6376,0.9214,3.278
28.4,0.6376,0.9214,4.53
28.433,0.6376,0.9214,3.655
28.467,0.6376,0.9214,2.717
28.5,0.6376,0.9214,3.642
28.533,0.6376,0.9214,3.034
28.567,0.6376,0.9214,3.221
