t,x,y,pupil
26.033,0.4176,0.5112,3.396
26.067,0.4176,0.5112,3.435
26.1,0.4176,0.5112,3.727
26.133,0.4176,0.5112,4.347
26.167,0.4176,0.5112,2.844
26.2,0.4176,0.5112,3.733
26.233,0.4176,0.5112,3.394
26.267,0.4176,0.5112,3.856
26.3,0.4176,0.5112,3.529
26.333,0.4176,0.5112,3.621
26.367,0.4176,0.5112,3.891
26.4,0.4176,0.5112,3.099
26.433,0.4176,0.5112,3.904
26.467,0.4176,0.5112,3.408
26.5,0.4176,0.5112,3.735
26.533,0.4176,0.5112,3.74
26.567,0.4176,0.5112,3.035
26.6,0.4176,0.5112,3.476
26.633,0.4176,0.5112,3.221
26.667,0.4176,0.5112,3.764
26.7,0.4176,0.5112,3.505
26.733,0.4176,0.5112,3.226
26.767,0.4176,0.5112,3.034
26.8,0.4176,0.5112,3.733
26.833,0.4176,0.5112,3.141
26.867,0.4176,0.5112,4.045
26.9,0.4176,0.5112,3.694
26.933,0.4176,0.5112,3.706
26.967,0.4176,0.5112,3.059
27.0,0.4176,0.5112,3.261
27.033,0.4176,0.5112,3.132
27.067,0.4176,0.5112,3.036
27.1,0.4176,0.5112,3.722
27.133,0.4176,0.5112,3.173
27.167,0.4176,0.5112,4.329
27.2,0.4176,0.5112,3.223
27.233,0.4176,0.5112,3.585
27.267,0.4176,0.5112,3.459
27.3,0.4176,0.5112,3.514
27.333,0.4176,0.5112,3.39
27.367,0.4176,0.5112,3.216
27.4,0.4176,0.5112,4.085
27.433,0.4176,0.5112,3.628
27.467,0.4176,0.5112,3.373
27.5,0.4176,0.5112,3.695
27.533,0.4176,0.5112,3.411
27.567,0.4176,0.5112,3.03
27.6,0.4176,0.5112,3.272
27.633,0.4176,0.5112,4.099
27.667,0.4176,0.5112,3.344
27.7,0.4176,0.5112,3.731
27.733,0.4176,0.5112,3.241
27.767,0.4176,0.5112,3.097
27.8,0.4176,0.5112,3.561
27.833,0.4176,0.5112,3.527
27.867,0.4176,0.5112,4.321
27.9,0.4176,0.5112,3.413
27.933,0.4176,0.5112,3.853
27.967,0.4176,0.5112,3.847
28.0,0.4176,0.5112,3.589
28.033,0.4176,0.5112,3.704
28.067,0.4176,0.5112,3.484
28.1,0.4176,0.5112,3.668
28.133,0.4176,0.5112,2.502
28.167,0.4176,0.5112,4.069
28.2,0.4176,0.5112,3.885
28.233,0.4176,0.5112,4.119
28.267,0.4176,0.5112,3.62
28.3,0.4176,0.5112,3.942
28.333,0.4176,0.5112,3.812
28.367,0.4176,0.5112,3.34
28.4,0.4176,0.5112,3.107
28.433,0.4176,0.5112,3.126
28.467,0.4176,0.5112,3.658
28.5,0.4176,0.5112,3.411
28.533,0.4176,0.5112,4.278
28.567,0.4176,0.5112,3.997
28.6,0.4176,0.5112,4.137
28.633,0.4176,0.5112,3.76
28.667,0.4176,0.5112,3.435
28.7,0.4176,0.5112,3.164
28.733,0.4176,0.5112,3.01
28.767,0.4176,0.5112,3.303
28.8,0.4176,0.5112,3.458
28.833,0.4176,0.5112,3.904
28.867,0.4176,0.5112,3.749
28.9,0.4176,0.5112,3.277
28.933,0.4176,0.5112,3.125
28.967,0.4176,0.5112,2.338
29.0,0.4176,0.5112,3.652
29.033,0.4176,0.5112,3.874
29.067,0.4176,0.5112,3.578
29.1,0.4176,0.5112,3.451
29.133,0.4176,0.5112,3.888
29.167,0.4176,0.5112,3.353
29.2,0.4176,0.5112,3.561
29.233,0.4176,0.5112,3.35
29.267,0.4176,0.5112,3.964
29.3,0.4176,0.5112,3.454
29.333,0.4176,0.5112,3.592
29.367,0.4176,0.5112,3.206
29.4,0.4176,0.5112,3.215
29.433,0.4176,0.5112,2.995
29.467,0.4176,0.5112,3.495
29.5,0.4176,0.5112,4.088
29.533,0.4176,0.5112,3.11
29.567,0.4176,0.5112,3.417
29.6,0.4176,0.5112,3.892
29.633,0.4176,0.5112,2.922
29.667,0.4176,0.5112,3.788
29.7,0.4176,0.5112,3.205
29.733,0.4176,0.5112,4.304
29.767,0.4176,0.5112,4.064
29.8,0.4176,0.5112,3.2
29.833,0.4176,0.5112,2.988
29.867,0.4176,0.5112,3.63
29.9,0.4176,0.5112,2.879
29.933,0.4176,0.5112,3.432
29.967,0.4176,0.5112,3.762
30.0,0.4176,0.5112,3.347
30.033,0.4176,0.5112,3.325
30.067,0.4176,0.5112,2.854
30.1,0.4176,0.5112,3.762
30.133,0.4176,0.5112,3.923
30.167,0.4176,0.5112,3.135
30.2,0.4176,0.5112,4.188
30.233,0.4176,0.5112,3.393
30.267,0.4176,0.5112,3.387
30.3,0.4176,0.5112,2.996
30.333,0.4176,0.5112,3.563
30.367,0.4176,0.5112,3.546
30.4,0.4176,0.5112,3.542
30.433,0.4176,0.5112,3.638
30.467,0.4176,0.5112,3.73
30.5,0.4176,0.5112,3.49
30.533,0.4176,0.5112,3.295
30.567,0.4176,0.5112,2.967
30.6,0.4176,0.5112,3.413
30.633,0.4176,0.5112,3.12
30.667,0.4176,0.5112,3.048
30.7,0.4176,0.5112,3.571
30.733,0.4176,0.5112,3.861
30.767,0.4176,0.5112,3.736
30.8,0.4176,0.5112,4.126
30.833,0.4176,0.5112,4.022
30.867,0.4176,0.5112,3.458
30.9,0.4176,0.5112,2.777
30.933,0.4176,0.5112,3.77
30.967,0.4176,0.5112,3.308
31.0,0.4176,0.5112,3.491
31.033,0.4176,0.5112,3.645
31.067,0.4176,0.5112,3.861
31.1,0.4176,0.5112,3.401
31.133,0.4176,0.5112,3.188
31.167,0.4176,0.5112,3.513
31.2,0.4176,0.5112,3.23
31.233,0.4176,0.5112,3.494
31.267,0.4176,0.5112,3.869
31.3,0.4176,0.5112,3.531
31.333,0.4176,0.5112,3.197
31.367,0.4176,0.5112,4.125
31.4,0.4176,0.5112,3.099
31.433,0.4176,0.5112,3.234
31.467,0.4176,0.5112,3.545
31.5,0.4176,0.5112,3.888
31.533,0.4176,0.5112,3.943
31.567,0.4176,0.5112,3.926
31.6,0.4176,0.5112,3.524
31.633,0.4176,0.5112,3.116
31.667,0.4176,0.5112,3.461
31.7,0.4176,0.5112,4.137
31.733,0.4176,0.5112,3.371
31.767,0.4176,0.5112,3.029
31.8,0.4176,0.5112,2.856
31.833,0.4176,0.5112,3.925
31.867,0.4176,0.5112,3.247
31.9,0.4176,0.5112,3.426
31.933,0.4176,0.5112,3.854
31.967,0.4176,0.5112,3.555
32.0,0.4176,0.5112,3.377
32.033,0.4176,0.5112,4.392
32.067,0.4176,0.5112,3.761
32.1,0.4176,0.5112,3.948
32.133,0.4176,0.5112,3.659
32.167,0.4176,0.5112,3.177
32.2,0.4176,0.5112,3.059
32.233,0.4176,0.5112,3.806
32.267,0.4176,0.5112,3.866
32.3,0.4176,0.5112,3.385
32.333,0.4176,0.5112,3.435
32.367,0.4176,0.5112,2.947
32.4,0.4176,0.5112,3.781
32.433,0.4176,0.5112,2.845
32.467,0.4176,0.5112,3.965
32.5,0.4176,0.5112,3.678
32.533,0.4176,0.5112,3.519
32.567,0.4176,0.5112,3.485
32.6,0.4176,0.5112,3.704
32.633,0.4176,0.5112,4.228
32.667,0.4176,0.5112,3.949
32.7,0.4176,0.5112,3.4
32.733,0.4176,0.5112,2.962
32.767,0.4176,0.5112,3.646
32.8,0.4176,0.5112,4.416
32.833,0.4176,0.5112,3.293
32.867,0.4176,0.5112,3.509
32.9,0.4176,0.5112,3.357
32.933,0.4176,0.5112,3.512
32.967,0.4176,0.5112,3.449
33.0,0.4176,0.5112,3.909
33.033,0.4176,0.5112,3.945
33.067,0.4176,0.5112,3.842
33.1,0.4176,0.5112,3.823
33.133,0.4176,0.5112,4.16
33.167,0.4176,0.5112,3.089
33.2,0.4176,0.5112,3.514
33.233,0.4176,0.5112,3.522
33.267,0.4176,0.5112,3.247
33.3,0.4176,0.5112,4.097
33.333,0.4176,0.5112,3.362
33.367,0.4176,0.5112,3.061
33.4,0.4176,0.5112,4.131
33.433,0.4176,0.5112,3.198
33.467,0.4176,0.5112,3.98
33.5,0.4176,0.5112,3.305
33.533,0.4176,0.5112,3.223
33.567,0.4176,0.5112,3.968
33.6,0.4176,0.5112,3.248
33.633,0.4176,0.5112,3.857
33.667,0.4176,0.5112,3.401
33.7,0.4176,0.5112,3.702
33.733,0.4176,0.5112,3.203
33.767,0.4176,0.5112,3.305
33.8,0.4176,0.5112,3.856
33.833,0.4176,0.5112,3.478
33.867,0.4176,0.5112,3.376
33.9,0.4176,0.5112,3.418
33.933,0.4176,0.5112,4.009
33.967,0.4176,0.5112,3.042
34.0,0.4176,0.5112,3.181
34.033,0.4176,0.5112,2.84
34.067,0.4176,0.5112,4.209
34.1,0.4176,0.5112,3.275
34.133,0.4176,0.5112,3.806
34.167,0.4176,0.5112,3.558
34.2,0.4176,0.5112,3.509
34.233,0.4176,0.5112,3.085
34.267,0.4176,0.5112,3.264
34.3,0.4176,0.5112,3.984
34.333,0.4176,0.5112,3.518
34.367,0.4176,0.5112,3.795
34.4,0.4176,0.5112,4.352
34.433,0.4176,0.5112,3.778
34.467,0.4176,0.5112,4.683
34.5,0.4176,0.5112,3.561
34.533,0.4176,0.5112,2.906
34.567,0.4176,0.5112,3.175
34.6,0.4176,0.5112,3.681
34.633,0.4176,0.5112,3.357
34.667,0.4176,0.5112,3.726
34.7,0.4176,0.5112,2.917
34.733,0.4176,0.5112,3.014
34.767,0.4176,0.5112,3.642
34.8,0.4176,0.5112,3.0
34.833,0.4176,0.5112,3.635
34.867,0.4176,0.5112,3.2
34.9,0.4176,0.5112,3.627
34.933,0.4176,0.5112,2.782
34.967,0.4176,0.5112,2.779
35.0,0.4176,0.5112,3.506
35.033,0.4176,0.5112,3.341
35.067,0.4176,0.5112,2.783
35.1,0.4176,0.5112,3.628
35.133,0.4176,0.5112,3.008
35.167,0.4176,0.5112,3.57
35.2,0.4176,0.5112,3.562
35.233,0.4176,0.5112,3.26
35.267,0.4176,0.5112,4.098
35.3,0.4176,0.5112,3.66
35.333,0.4176,0.5112,3.673
35.367,0.4176,0.5112,3.654
35.4,0.4176,0.5112,4.23
35.433,0.4176,0.5112,3.349
35.467,0.4176,0.5112,3.277
35.5,0.4176,0.5112,3.336
35.533,0.4176,0.5112,3.857
35.567,0.4176,0.5112,3.544
35.6,0.4176,0.5112,3.471
35.633,0.4176,0.5112,3.287
