t,x,y,pupil
27.1,0.59,0.6842,3.226
27.133,0.59,0.6842,3.85
27.167,0.59,0.6842,4.31
27.2,0.59,0.6842,3.834
27.233,0.59,0.6842,3.651
27.267,0.59,0.6842,3.459
27.3,0.59,0.6842,3.853
27.333,0.59,0.6842,3.322
27.367,0.59,0.6842,3.87
27.4,0.59,0.6842,3.495
27.433,0.59,0.6842,3.693
27.467,0.59,0.6842,4.322
27.5,0.59,0.6842,2.904
27.533,0.59,0.6842,4.249
27.567,0.59,0.6842,3.755
27.6,0.59,0.6842,3.735
27.633,0.59,0.6842,2.809
27.667,0.59,0.6842,3.249
27.7,0.59,0.6842,3.062
27.733,0.59,0.6842,3.056
27.767,0.59,0.6842,3.585
27.8,0.59,0.6842,3.969
27.833,0.59,0.6842,3.459
27.867,0.59,0.6842,3.44
27.9,0.59,0.6842,3.461
27.933,0.59,0.6842,3.195
27.967,0.59,0.6842,4.391
28.0,0.59,0.6842,3.156
28.033,0.59,0.6842,4.234
28.067,0.59,0.6842,3.329
28.1,0.59,0.6842,3.791
28.133,0.59,0.6842,4.257
28.167,0.59,0.6842,3.366
28.2,0.59,0.6842,3.415
28.233,0.59,0.6842,3.205
28.267,0.59,0.6842,3.48
28.3,0.59,0.6842,3.676
28.333,0.59,0.6842,3.817
28.367,0.59,0.6842,3.69
28.4,0.59,0.6842,3.421
28.433,0.59,0.6842,2.987
28.467,0.59,0.6842,2.931
28.5,0.59,0.6842,2.963
28.533,0.59,0.6842,3.743
28.567,0.59,0.6842,3.369
28.6,0.59,0.6842,2.863
28.633,0.59,0.6842,3.543
28.667,0.59,0.6842,4.083
28.7,0.59,0.6842,3.21
28.733,0.59,0.6842,3.221
28.767,0.59,0.6842,3.56
28.8,0.59,0.6842,3.637
28.833,0.59,0.6842,3.759
28.867,0.59,0.6842,3.125
28.9,0.59,0.6842,2.948
28.933,0.59,0.6842,4.373
28.967,0.59,0.6842,3.598
29.0,0.59,0.6842,3.671
29.033,0.59,0.6842,2.881
29.067,0.59,0.6842,3.585
29.1,0.59,0.6842,3.706
29.133,0.59,0.6842,3.781
29.167,0.59,0.6842,3.447
29.2,0.59,0.6842,3.608
29.233,0.59,0.6842,3.83
29.267,0.59,0.6842,2.626
29.3,0.59,0.6842,3.358
29.333,0.59,0.6842,3.76
29.367,0.59,0.6842,3.747
29.4,0.59,0.6842,2.94
29.433,0.59,0.6842,3.437
29.467,0.59,0.6842,3.235
29.5,0.59,0.6842,3.779
29.533,0.59,0.6842,3.318
29.567,0.59,0.6842,4.332
29.6,0.59,0.6842,3.904
29.633,0.59,0.6842,3.544
29.667,0.59,0.6842,2.452
29.7,0.59,0.6842,3.418
29.733,0.59,0.6842,4.212
29.767,0.59,0.6842,3.161
29.8,0.59,0.6842,3.441
29.833,0.59,0.6842,3.453
29.867,0.59,0.6842,3.605
29.9,0.59,0.6842,3.29
29.933,0.59,0.6842,3.315
29.967,0.59,0.6842,3.705
30.0,0.59,0.6842,3.286
30.033,0.59,0.6842,3.591
30.067,0.59,0.6842,4.047
30.1,0.59,0.6842,4.064
30.133,0.59,0.6842,3.652
30.167,0.59,0.6842,3.925
30.2,0.59,0.6842,3.424
30.233,0.59,0.6842,3.989
30.267,0.59,0.6842,3.766
30.3,0.59,0.6842,3.716
30.333,0.59,0.6842,3.909
30.367,0.59,0.6842,3.911
30.4,0.59,0.6842,2.698
30.433,0.59,0.6842,3.602
30.467,0.59,0.6842,3.543
30.5,0.59,0.6842,3.991
30.533,0.59,0.6842,3.322
30.567,0.59,0.6842,2.819
30.6,0.59,0.6842,2.983
30.633,0.59,0.6842,4.177
30.667,0.59,0.6842,4.056
30.7,0.59,0.6842,3.917
30.733,0.59,0.6842,3.286
30.767,0.59,0.6842,3.611
30.8,0.59,0.6842,3.171
30.833,0.59,0.6842,2.97
30.867,0.59,0.6842,3.754
30.9,0.59,0.6842,3.126
30.933,0.59,0.6842,3.048
30.967,0.59,0.6842,3.021
31.0,0.59,0.6842,3.389
31.033,0.59,0.6842,2.79
31.067,0.59,0.6842,2.889
31.1,0.59,0.6842,4.217
31.133,0.59,0.6842,3.766
31.167,0.59,0.6842,2.559
31.2,0.59,0.6842,3.19
31.233,0.59,0.6842,4.023
31.267,0.59,0.6842,3.588
31.3,0.59,0.6842,3.506
31.333,0.59,0.6842,3.977
31.367,0.59,0.6842,3.015
31.4,0.59,0.6842,4.154
31.433,0.59,0.6842,2.702
31.467,0.59,0.6842,3.055
31.5,0.59,0.6842,3.704
31.533,0.59,0.6842,3.528
31.567,0.59,0.6842,3.488
31.6,0.59,0.6842,3.151
31.633,0.59,0.6842,4.288
31.667,0.59,0.6842,3.606
31.7,0.59,0.6842,3.838
31.733,0.59,0.6842,3.404
31.767,0.59,0.6842,3.811
31.8,0.59,0.6842,3.569
31.833,0.59,0.6842,3.182
31.867,0.59,0.6842,3.052
31.9,0.59,0.6842,3.446
31.933,0.59,0.6842,3.399
31.967,0.59,0.6842,3.236
32.0,0.59,0.6842,3.886
32.033,0.59,0.6842,2.877
32.067,0.59,0.6842,3.344
32.1,0.59,0.6842,2.897
32.133,0.59,0.6842,3.165
32.167,0.59,0.6842,3.555
32.2,0.59,0.6842,3.571
32.233,0.59,0.6842,4.343
32.267,0.59,0.6842,4.114
32.3,0.59,0.6842,3.892
32.333,0.59,0.6842,3.449
32.367,0.59,0.6842,3.28
32.4,0.59,0.6842,3.713
32.433,0.59,0.6842,3.299
32.467,0.59,0.6842,4.073
32.5,0.59,0.6842,3.699
32.533,0.59,0.6842,3.834
32.567,0.59,0.6842,4.23
32.6,0.59,0.6842,2.851
32.633,0.59,0.6842,3.645
32.667,0.59,0.6842,3.081
32.7,0.59,0.6842,4.165
32.733,0.59,0.6842,3.526
32.767,0.59,0.6842,3.607
32.8,0.59,0.6842,3.409
32.833,0.59,0.6842,3.122
32.867,0.59,0.6842,3.545
32.9,0.59,0.6842,3.431
32.933,0.59,0.6842,3.616
32.967,0.59,0.6842,3.073
33.0,0.59,0.6842,3.122
33.033,0.59,0.6842,4.042
33.067,0.59,0.6842,3.779
33.1,0.59,0.6842,3.63
33.133,0.59,0.6842,3.221
33.167,0.59,0.6842,2.78
33.2,0.59,0.6842,3.783
33.233,0.59,0.6842,2.705
33.267,0.59,0.6842,2.553
33.3,0.59,0.6842,2.593
33.333,0.59,0.6842,3.253
33.367,0.59,0.6842,3.476
33.4,0.59,0.6842,3.715
33.433,0.59,0.6842,3.025
33.467,0.59,0.6842,2.805
33.5,0.59,0.6842,4.102
33.533,0.59,0.6842,3.045
33.567,0.59,0.6842,3.536
33.6,0.59,0.6842,3.623
33.633,0.59,0.6842,4.357
33.667,0.59,0.6842,3.137
33.7,0.59,0.6842,3.461
33.733,0.59,0.6842,4.102
33.767,0.59,0.6842,3.457
33.8,0.59,0.6842,3.137
33.833,0.59,0.6842,3.494
33.867,0.59,0.6842,3.419
33.9,0.59,0.6842,3.673
33.933,0.59,0.6842,3.72
33.967,0.59,0.6842,3.801
34.0,0.59,0.6842,4.142
34.033,0.59,0.6842,3.383
34.067,0.59,0.6842,3.746
34.1,0.59,0.6842,3.936
34.133,0.59,0.6842,3.948
34.167,0.59,0.6842,3.586
34.2,0.59,0.6842,4.161
34.233,0.59,0.6842,3.838
34.267,0.59,0.6842,3.947
34.3,0.59,0.6842,3.638
34.333,0.59,0.6842,3.567
34.367,0.59,0.6842,4.003
34.4,0.59,0.6842,3.025
34.433,0.59,0.6842,3.365
34.467,0.59,0.6842,3.495
34.5,0.59,0.6842,3.391
34.533,0.59,0.6842,3.178
34.567,0.59,0.6842,3.411
34.6,0.59,0.6842,3.206
34.633,0.59,0.6842,4.089
34.667,0.59,0.6842,3.829
34.7,0.59,0.6842,3.112
34.733,0.59,0.6842,4.354
34.767,0.59,0.6842,3.222
34.8,0.59,0.6842,3.629
34.833,0.59,0.6842,3.837
34.867,0.59,0.6842,3.285
34.9,0.59,0.6842,3.672
34.933,0.59,0.6842,3.438
34.967,0.59,0.6842,3.376
35.0,0.59,0.6842,3.596
35.033,0.59,0.6842,4.257
35.067,0.59,0.6842,3.004
35.1,0.59,0.6842,4.071
35.133,0.59,0.6842,3.844
35.167,0.59,0.6842,3.396
35.2,0.59,0.6842,3.924
35.233,0.59,0.6842,3.223
35.267,0.59,0.6842,3.57
35.3,0.59,0.6842,2.937
35.333,0.59,0.6842,3.127
35.367,0.59,0.6842,3.203
35.4,0.59,0.6842,3.805
35.433,0.59,0.6842,3.478
35.467,0.59,0.6842,3.216
35.5,0.59,0.6842,3.189
35.533,0.59,0.6842,3.41
35.567,0.59,0.6842,2.985
35.6,0.59,0.6842,2.929
35.633,0.59,0.6842,3.333
35.667,0.59,0.6842,3.312
35.7,0.59,0.6842,3.714
35.733,0.59,0.6842,2.619
35.767,0.59,0.6842,3.419
35.8,0.59,0.6842,3.367
35.833,0.59,0.6842,3.472
35.867,0.59,0.6842,2.945
35.9,0.59,0.6842,4.629
35.933,0.59,0.6842,2.85
35.967,0.59,0.6842,3.338
36.0,0.59,0.6842,3.727
36.033,0.59,0.6842,3.063
